#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.lidverdonk;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2009-2010;19;2009-11-03;31930;75;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31930-75.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31930-75?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514.1.7.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514?view=html#nl.proc.ob.d.h-tk-20092010-19-1514.1.7.69.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1514.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Tony van Dijck;nl.m.03130;;;amendement-Tony van Dijck (stuk nr. 75, I)
commons;2009-2010;19;2009-11-03;31930;79;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31930-79.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31930-79?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514.1.7.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514?view=html#nl.proc.ob.d.h-tk-20092010-19-1514.1.7.66.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1514.html;aye;aye;no;;aye;no;;aye;aye;no;aye;aye;no;Cramer;nl.m.03072;;;amendement-Cramer c.s. (stuk nr. 79, I)
commons;2009-2010;19;2009-11-03;31930;82;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31930-82.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31930-82?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514.1.7.63.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514?view=html#nl.proc.ob.d.h-tk-20092010-19-1514.1.7.63.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1514.html;aye;aye;no;;aye;aye;;aye;aye;no;aye;no;aye;Omtzigt;nl.m.02441;Cramer;nl.m.03072;amendement-Omtzigt/Cramer (stuk nr. 82, I)
commons;2009-2010;19;2009-11-03;31930;64;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31930-64.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31930-64?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514.1.7.60.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514?view=html#nl.proc.ob.d.h-tk-20092010-19-1514.1.7.60.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1514.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Bashir;nl.m.03149;;;amendement-Bashir (stuk nr. 64)
commons;2009-2010;19;2009-11-03;31930;58;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31930-58.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31930-58?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514.1.7.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514?view=html#nl.proc.ob.d.h-tk-20092010-19-1514.1.7.57.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1514.html;aye;aye;no;;aye;aye;;aye;aye;no;aye;no;aye;Cramer;nl.m.03072;;;amendement-Cramer c.s. (stuk nr. 58)
commons;2009-2010;19;2009-11-03;31930;65;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31930-65.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31930-65?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514.1.7.54.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1514?view=html#nl.proc.ob.d.h-tk-20092010-19-1514.1.7.54.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1514.html;no;no;aye;;aye;no;;no;aye;no;aye;aye;no;Bashir;nl.m.03149;;;amendement-Bashir (stuk nr. 65)
commons;2009-2010;19;2009-11-03;31585;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31585;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1510.1.8.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1510?view=html#nl.proc.ob.d.h-tk-20092010-19-1510.1.8.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1510.html;aye;aye;aye;;aye;aye;;aye;no;no;aye;no;aye;;;;;Goedkeuring van het op 17 juni 2008 te 's-Gravenhage tot stand gekomen Verdrag tot herziening van het op 3 februari 1958 gesloten Verdrag tot instelling van de Benelux Economische Unie (Trb. 2008, 135) ( 31585)
commons;2009-2010;19;2009-11-03;31585;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31585-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31585-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1510.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1510?view=html#nl.proc.ob.d.h-tk-20092010-19-1510.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1510.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;aye;Schinkelshoek;nl.m.03061;;;amendement-Schinkelshoek c.s. (stuk nr. 6)
commons;2009-2010;19;2009-11-03;31585;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31585-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1510.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1510?view=html#nl.proc.ob.d.h-tk-20092010-19-1510.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1510.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;aye;Ten Broeke;nl.m.03069;;;motie-Ten Broeke (31585, nr. 9)
commons;2009-2010;19;2009-11-03;31001;81;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31001-81.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1508_1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508_1.html;aye;no;aye;;aye;no;;aye;aye;aye;aye;aye;no;Arib;nl.m.02203;;;motie-Arib (31001, nr. 81)
commons;2009-2010;19;2009-11-03;31001;78;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31001-78.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1508_1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508_1.html;no;no;no;;no;aye;;aye;no;no;no;aye;no;Langkamp;nl.m.03124;Arib;nl.m.02203;de motie-Langkamp/Arib over aanbieden van een extra contactmoment voor vijftien-/zestienjarigen ( 31001, nr. 78)
commons;2009-2010;19;2009-11-03;31001;79;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31001-79.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1508_1.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508_1.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;no;no;Uitslag;nl.m.03059;Arib;nl.m.02203;de motie-Uitslag/Arib over een richtlijn voor een extra contactmoment voor vijftien-/zestienjarigen ( 31001, nr. 79)
commons;2009-2010;19;2009-11-03;30512;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30512-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1508_1.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508_1.html;aye;aye;no;;no;aye;;aye;no;no;aye;no;aye;Van der Vlies;nl.m.02682;;;motie-Van der Vlies (30512, nr. 15)
commons;2009-2010;19;2009-11-03;29614;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29614-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508?view=html#nl.proc.ob.d.h-tk-20092010-19-1508.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508.html;no;no;aye;;no;aye;;no;aye;no;no;aye;aye;Karabulut;nl.m.03102;De Krom;nl.m.02414;de motie-Karabulut/De Krom over het ontmoedigen van de organisatie van onderwijs, inburgering en opvoedingsondersteuning in gebedshuizen ( 29614, nr. 13)
commons;2009-2010;19;2009-11-03;29614;14;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29614-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508?view=html#nl.proc.ob.d.h-tk-20092010-19-1508.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508.html;no;no;no;;no;aye;;no;no;no;no;aye;aye;Karabulut;nl.m.03102;De Krom;nl.m.02414;de motie-Karabulut/De Krom over het intrekken van de notitie "Tweeluik religie en publiek domein" ( 29614, nr. 14)
commons;2009-2010;19;2009-11-03;29614;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29614-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508?view=html#nl.proc.ob.d.h-tk-20092010-19-1508.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508.html;aye;aye;no;;no;aye;;no;no;aye;aye;no;aye;De Pater-van der Meer;nl.m.01634;;;de motie-De Pater-van der Meer c.s. over de formulering van de eed of belofte voor ambtenaren bij gemeenten en provincies ( 29614, nr. 15)
commons;2009-2010;19;2009-11-03;29614;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29614-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1508?view=html#nl.proc.ob.d.h-tk-20092010-19-1508.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1508.html;aye;aye;no;;no;no;;no;no;no;aye;no;no;De Pater-van der Meer;nl.m.01634;;;de motie-De Pater-van der Meer c.s. over subsidieverlening aan organisaties op godsdienstige of levensbeschouwelijke grondslag ( 29614, nr. 16)
commons;2009-2010;19;2009-11-03;32123-XVIII;25:,16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123-XVIII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1509_1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509_1.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Van Bochove;nl.m.02303;;;motie-Van Bochove c.s. (32123-XVIII, nr. 25, was nr. 16)
commons;2009-2010;19;2009-11-03;32133-XVIII;18;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32133-XVIII-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1509_1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509_1.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;no;Depla;nl.m.02292;Van Bochove;nl.m.02303;motie-Depla/Van Bochove (32133-XVIII, nr. 18)
commons;2009-2010;19;2009-11-03;32123-XVIII;19;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-XVIII-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1509_1.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509_1.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;Fritsma;nl.m.03131;;;motie-Fritsma (32123-XVIII, nr. 19)
commons;2009-2010;19;2009-11-03;32123-XVIII;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-XVIII-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1509_1.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509_1.html;no;no;no;;no;aye;;no;no;aye;aye;no;aye;Fritsma;nl.m.03131;;;motie-Fritsma (32123-XVIII, nr. 20)
commons;2009-2010;19;2009-11-03;32123 XVIII;22;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVIII-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509_1?view=html#nl.proc.ob.d.h-tk-20092010-19-1509_1.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509_1.html;no;no;aye;;aye;no;;no;aye;no;no;no;no;Van Gent;nl.m.02218;;;de motie-Van Gent over het opnemen van een energienorm voor woningen in de Crisis- en herstelwet ( 32123 XVIII, nr. 22)
commons;2009-2010;19;2009-11-03;31999;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31999;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509?view=html#nl.proc.ob.d.h-tk-20092010-19-1509.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509.html;aye;aye;aye;;aye;aye;;aye;no;no;aye;no;aye;;;;;Regeling voor aanpassing van bedragen in de Wet op het kindgebonden budget en niet-indexering van kinderbijslagbedragen en bedragen kindgebonden budget in de jaren 2010 en 2011 ( 31999)
commons;2009-2010;19;2009-11-03;31999;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31999-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-19-1509?view=html#nl.proc.ob.d.h-tk-20092010-19-1509.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-19-1509.html;no;no;no;;aye;no;;no;aye;no;no;aye;no;Langkamp;nl.m.03124;;;de motie-Langkamp over inkomensafhankelijk maken van de kinderbijslag ( 31999, nr. 7)
commons;2009-2010;20;2009-11-04;32123-VI;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-VI-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-20-1609.1.15.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-20-1609?view=html#nl.proc.ob.d.h-tk-20092010-20-1609.1.15.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-20-1609.html;no;no;no;;no;no;;no;no;no;no;no;no;Verdonk;nl.m.02995;;;motie-Verdonk (32123-VI, nr. 20)
commons;2009-2010;21;2009-11-05;19637;1309;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-1309.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1737.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1737?view=html#nl.proc.ob.d.h-tk-20092010-21-1737.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1737.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;Verdonk;nl.m.02995;;;de motie-Verdonk over afschaffen van verlenging van het verblijf in het COA ( 19637, nr. 1309)
commons;2009-2010;21;2009-11-05;19637;1308;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-1308.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1737.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1737?view=html#nl.proc.ob.d.h-tk-20092010-21-1737.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1737.html;no;no;no;;no;no;;no;no;aye;aye;no;aye;Fritsma;nl.m.03131;;;de motie-Fritsma over intrekken van het verblijfsrecht van alle vreemdelingen met een asielstatus die vrijwillig naar hun land van herkomst reizen ( 19637, nr. 1308)
commons;2009-2010;21;2009-11-05;19637;1307;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-1307.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1737.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1737?view=html#nl.proc.ob.d.h-tk-20092010-21-1737.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1737.html;no;no;no;;no;aye;;no;no;aye;aye;no;aye;De Krom;nl.m.02414;;;de motie-De Krom over een koppeling tussen immigratiebeleid en sociale zekerheid ( 19637, nr. 1307)
commons;2009-2010;21;2009-11-05;27625;145;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27625-145.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1736.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1736?view=html#nl.proc.ob.d.h-tk-20092010-21-1736.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1736.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;no;aye;Koppejan;nl.m.03052;Boelhouwer;nl.m.02402;de motie-Koppejan/Boelhouwer over benoemen van een Deltacommissaris ( 27625, nr. 145)
commons;2009-2010;21;2009-11-05;31981;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31981;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1735.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1735?view=html#nl.proc.ob.d.h-tk-20092010-21-1735.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1735.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;no;no;;;;;Wijziging van de Wet studiefinanciering 2000 in verband met de invoering van de OV-chipkaart ( 31981)
commons;2009-2010;21;2009-11-05;31981;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31981-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31981-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1735.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1735?view=html#nl.proc.ob.d.h-tk-20092010-21-1735.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1735.html;no;no;no;;aye;no;;no;aye;no;no;aye;no;Smits;nl.m.03179;;;amendement-Smits (stuk nr. 8)
commons;2009-2010;21;2009-11-05;31981;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31981-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1735.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1735?view=html#nl.proc.ob.d.h-tk-20092010-21-1735.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1735.html;no;no;aye;;aye;aye;;no;aye;aye;no;aye;aye;Ten Broeke;nl.m.03069;Dibi;nl.m.03092;de motie-Ten Broeke/Dibi over het koppelen van de juiste kaart aan de juiste persoon zonder inbreuk te maken op de persoonlijke levenssfeer ( 31981, nr. 9)
commons;2009-2010;21;2009-11-05;32037;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32037;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1734.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1734?view=html#nl.proc.ob.d.h-tk-20092010-21-1734.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1734.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;no;;;;;Wijziging van de Wet werk en bijstand, de Algemene Ouderdomswet en de Wet structuur uitvoeringsorganisatie werk en inkomen in verband met de overheveling van de uitvoering van de aanvullende bijstand voor personen van 65 jaar of ouder van de gemeenten naar de Sociale verzekeringsbank en het aanbrengen van enkele andere aanpassingen in de Algemene Ouderdomswet en tot wijziging van enkele sociale verzekeringswetten in verband met de gelijkstelling binnen de sociale zekerheid van voormalige pleeg- en stiefkinderen met eigen kinderen ( 32037)
commons;2009-2010;21;2009-11-05;32037;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32037-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32037-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1734.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-21-1734?view=html#nl.proc.ob.d.h-tk-20092010-21-1734.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-21-1734.html;aye;no;no;;no;aye;;no;no;aye;aye;no;aye;Omtzigt;nl.m.02441;;;amendement-Omtzigt (stuk nr. 8, I)
commons;2009-2010;22;2009-11-10;32123-XVII;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-XVII-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810?view=html#nl.proc.ob.d.h-tk-20092010-22-1810.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1810.html;no;no;aye;;aye;aye;;no;aye;no;aye;aye;no;Dibi;nl.m.03092;;;motie-Dibi (32123-XVII, nr. 18)
commons;2009-2010;22;2009-11-10;32123-XVII;19;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-XVII-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810?view=html#nl.proc.ob.d.h-tk-20092010-22-1810.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1810.html;no;no;no;;aye;aye;;no;aye;aye;no;aye;no;Dibi;nl.m.03092;;;motie-Dibi (32123-XVII, nr. 19)
commons;2009-2010;22;2009-11-10;32123-XVII;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-XVII-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810?view=html#nl.proc.ob.d.h-tk-20092010-22-1810.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1810.html;no;no;no;;aye;aye;;no;aye;aye;no;aye;aye;Dibi;nl.m.03092;;;motie-Dibi (32123-XVII, nr. 20)
commons;2009-2010;22;2009-11-10;32123-XVII;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123-XVII-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810.1.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1810?view=html#nl.proc.ob.d.h-tk-20092010-22-1810.1.46.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1810.html;aye;aye;aye;;aye;no;;aye;aye;no;aye;aye;no;Koser Kaya;nl.m.02453;Van Toorenburg;nl.m.03058;motie-Koser Kaya/Van Toorenburg (32123-XVII, nr. 21)
commons;2009-2010;22;2009-11-10;24077;241;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24077-241.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1812.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1812?view=html#nl.proc.ob.d.h-tk-20092010-22-1812.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1812.html;no;no;aye;;aye;aye;;aye;aye;aye;no;aye;no;Van Velzen;nl.m.02342;Azough;nl.m.02302;de motie-Van Velzen/Azough over terugkrijgen van de zeggenschap over het nationale drugsbeleid ( 24077, nr. 241)
commons;2009-2010;22;2009-11-10;24077;242;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24077-242.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1812.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1812?view=html#nl.proc.ob.d.h-tk-20092010-22-1812.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1812.html;no;no;aye;;aye;no;;aye;aye;no;no;aye;no;Van Velzen;nl.m.02342;;;de motie-Van Velzen c.s. over intrekken van het verbod op BZP ( 24077, nr. 242)
commons;2009-2010;22;2009-11-10;24077;243;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24077-243.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1812.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-22-1812?view=html#nl.proc.ob.d.h-tk-20092010-22-1812.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-22-1812.html;no;no;aye;;aye;no;;aye;aye;no;no;aye;no;Van der Ham;nl.m.02317;Bouwmeester;nl.m.03082;de motie-Van der Ham/Bouwmeester over inzetten op voorlichting en regulering ( 24077, nr. 243)
