#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groeplazrak;nl.p.groepnawijn;nl.p.groepwilders;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2004-2005;37;2004-12-21;29853;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29853-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521.1.7.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521?view=html#nl.proc.ob.d.h-tk-20042005-2520-2521.1.7.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2520-2521.html;no;aye;no;aye;no;;no;aye;;no;no;aye;no;Vergeer;nl.m.02344;Vendrik;nl.m.02245;de motie-Vergeer/Vendrik over uitgaven van HO-instellingen aan voorlichting, PR en marketing ( 29853, nr. 7)
commons;2004-2005;37;2004-12-21;29853;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29853-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521?view=html#nl.proc.ob.d.h-tk-20042005-2520-2521.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2520-2521.html;no;aye;no;aye;no;;no;aye;;no;no;aye;no;Vergeer;nl.m.02344;Vendrik;nl.m.02245;de motie-Vergeer/Vendrik over secundaire lasten bij HO-instellingen ( 29853, nr. 6)
commons;2004-2005;37;2004-12-21;29853;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29853-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521?view=html#nl.proc.ob.d.h-tk-20042005-2520-2521.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2520-2521.html;no;no;no;aye;no;;no;aye;;no;no;aye;no;Vendrik;nl.m.02245;Vergeer;nl.m.02344;de motie-Vendrik/Vergeer over een leerrecht voor de cursusduur plus twee jaar ( 29853, nr. 5)
commons;2004-2005;37;2004-12-21;29853;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29853-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2520-2521?view=html#nl.proc.ob.d.h-tk-20042005-2520-2521.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2520-2521.html;no;no;no;aye;no;;no;no;;no;no;aye;no;Vendrik;nl.m.02245;Vergeer;nl.m.02344;de motie-Vendrik/Vergeer over een leerrecht voor de cursusduur plus drie jaar ( 29853, nr. 4)
commons;2004-2005;37;2004-12-21;29800-VI;85;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29800-VI-85.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2510-2511.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2510-2511?view=html#nl.proc.ob.d.h-tk-20042005-2510-2511.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2510-2511.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Vergeer;nl.m.02344;Azough;nl.m.02302;motie-Vergeer/Azough (29800-VI, nr. 85)
commons;2004-2005;37;2004-12-21;29800-VI;84;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29800-VI-84.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2510-2511.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2510-2511?view=html#nl.proc.ob.d.h-tk-20042005-2510-2511.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2510-2511.html;no;no;no;aye;no;;no;no;;no;no;aye;no;Vergeer;nl.m.02344;;;motie-Vergeer (29800-VI, nr. 84)
commons;2004-2005;37;2004-12-21;29763;29;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-29.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-29?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.68.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.68.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Kant;nl.m.02226;;;amendement-Kant c.s. (stuk nr. 29, I)
commons;2004-2005;37;2004-12-21;29763;67;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-67.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-67?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.57.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;no;aye;no;no;;aye;aye;;no;aye;no;aye;Schippers;nl.m.02415;;;amendement-Schippers c.s. (stuk nr. 67, IA)
commons;2004-2005;37;2004-12-21;29763;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.52.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.52.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;no;;no;no;;no;no;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 12)
commons;2004-2005;37;2004-12-21;29763;30:,I);amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/29763;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.48.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.48.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Tonkens;nl.m.02340;;;amendement-Tonkens (stuk nr. 30, I)
commons;2004-2005;37;2004-12-21;29763;11);amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/29763;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.45.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 11)
commons;2004-2005;37;2004-12-21;29763;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;aye;aye;no;;no;aye;;no;aye;aye;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 21)
commons;2004-2005;37;2004-12-21;29763;57;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-57.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-57?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;no;aye;;aye;aye;;aye;aye;aye;aye;Van der Vlies;nl.m.02682;Rouvoet;nl.m.02541;amendement-Van der Vlies/Rouvoet (stuk nr. 57, I)
commons;2004-2005;37;2004-12-21;29763;33);amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/29763;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;aye;no;aye;aye;;no;no;;aye;aye;no;no;Heemskerk;nl.m.02461;;;amendement-Heemskerk (stuk nr. 33)
commons;2004-2005;37;2004-12-21;29763;40;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-40.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-40?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;Omtzigt;nl.m.02441;;;amendement-Omtzigt (stuk nr. 40, I)
commons;2004-2005;37;2004-12-21;29763;44;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-44.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-44?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;no;aye;aye;aye;;no;aye;;aye;aye;aye;no;Van der Vlies;nl.m.02682;Smilde;nl.m.02399;amendement-Van der Vlies/Smilde (stuk nr. 44, I)
commons;2004-2005;37;2004-12-21;29763;59;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-59.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-59?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.73.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.73.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Heemskerk;nl.m.02461;;;amendement-Heemskerk c.s. (stuk nr. 59, II)
commons;2004-2005;37;2004-12-21;29763;24;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.77.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.77.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;aye;no;aye;no;;no;no;;no;no;aye;no;Tonkens;nl.m.02340;Kant;nl.m.02226;amendement-Tonkens/Kant (stuk nr. 24)
commons;2004-2005;37;2004-12-21;29763;22;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.82.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.82.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;aye;aye;aye;no;;aye;aye;;no;aye;no;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 22)
commons;2004-2005;37;2004-12-21;29763;61;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-61.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-61?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.129.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.129.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;Heemskerk;nl.m.02461;;;amendement-Heemskerk c.s. (stuk nr. 61)
commons;2004-2005;37;2004-12-21;29763;60;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-60.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-60?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.124.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.124.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Heemskerk;nl.m.02461;;;amendement-Heemskerk c.s. (stuk nr. 60)
commons;2004-2005;37;2004-12-21;29763;65;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-65.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-65?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.121.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.121.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;aye;aye;;aye;aye;;aye;aye;no;aye;Smilde;nl.m.02399;Bakker;nl.m.02503;amendement-Smilde/Bakker (stuk nr. 65)
commons;2004-2005;37;2004-12-21;29763;66;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-66.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-66?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.118.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.118.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Kant;nl.m.02226;;;amendement-Kant c.s. (stuk nr. 66)
commons;2004-2005;37;2004-12-21;29763;58;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-58.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-58?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.115.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.115.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;aye;no;aye;aye;;no;no;;aye;aye;aye;no;Heemskerk;nl.m.02461;;;amendement-Heemskerk c.s. (stuk nr. 58)
commons;2004-2005;37;2004-12-21;29763;62;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-62.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-62?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.112.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.112.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Kant;nl.m.02226;;;amendement-Kant c.s. (stuk nr. 62)
commons;2004-2005;37;2004-12-21;29763;35;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-35.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-35?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.107.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.107.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;no;no;aye;aye;;no;no;;aye;no;aye;no;Tonkens;nl.m.02340;;;amendement-Tonkens c.s. (stuk nr. 35, I)
commons;2004-2005;37;2004-12-21;29763;28;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-28.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-28?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.98.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.98.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;no;aye;no;aye;aye;;no;no;;aye;no;aye;no;Smits;nl.m.02240;Rouvoet;nl.m.02541;amendement-Smits/Rouvoet (stuk nr. 28, I)
commons;2004-2005;37;2004-12-21;29763;41;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-41.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-41?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.93.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.93.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;Omtzigt;nl.m.02441;;;amendement-Omtzigt (stuk nr. 41)
commons;2004-2005;37;2004-12-21;29763;31;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-31.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-31?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.90.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.90.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;no;no;;no;aye;;no;aye;no;aye;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 31, I)
commons;2004-2005;37;2004-12-21;29763;39;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;no;aye;no;no;;aye;aye;;no;no;no;aye;Omtzigt;nl.m.02441;;;amendement-Omtzigt (stuk nr. 39, I)
commons;2004-2005;37;2004-12-21;29763;38;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29763-38.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29763-38?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2501-2505?view=html#nl.proc.ob.d.h-tk-20042005-2501-2505.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2501-2505.html;aye;aye;aye;aye;no;;aye;aye;;no;aye;no;aye;Omtzigt;nl.m.02441;Bakker;nl.m.02503;amendement-Omtzigt/Bakker (stuk nr. 38, I)
commons;2004-2005;37;2004-12-21;29532;21;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.38.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;aye;aye;aye;aye;no;;aye;aye;;no;aye;aye;aye;Van Beek;nl.m.02209;Spies;nl.m.02371;amendement-Van Beek/Spies (stuk nr. 21)
commons;2004-2005;37;2004-12-21;29532;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;no;aye;no;aye;no;;no;aye;;no;aye;aye;no;Slob;nl.m.01639;Van der Staaij;nl.m.02252;amendement-Slob/Van der Staaij (stuk nr. 12)
commons;2004-2005;37;2004-12-21;29532;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;aye;aye;no;aye;aye;;aye;aye;;aye;aye;aye;aye;Van der Staaij;nl.m.02252;Slob;nl.m.01639;amendement-Van der Staaij/Slob (stuk nr. 11)
commons;2004-2005;37;2004-12-21;29532;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;aye;aye;no;aye;no;;aye;aye;;no;aye;aye;aye;Slob;nl.m.01639;Van der Staaij;nl.m.02252;amendement-Slob/Van der Staaij (stuk nr. 10)
commons;2004-2005;37;2004-12-21;29532;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;no;aye;no;aye;no;;no;aye;;no;aye;aye;no;Slob;nl.m.01639;Van der Staaij;nl.m.02252;amendement-Slob/Van der Staaij (stuk nr. 9)
commons;2004-2005;37;2004-12-21;29532;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;no;aye;no;aye;aye;;no;aye;;aye;aye;aye;no;Boelhouwer;nl.m.02402;;;amendement-Boelhouwer (stuk nr. 17)
commons;2004-2005;37;2004-12-21;29532;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;no;no;aye;aye;aye;;no;aye;;aye;no;no;no;Boelhouwer;nl.m.02402;;;amendement-Boelhouwer (stuk nr. 18)
commons;2004-2005;37;2004-12-21;29532;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29532-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29532-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20042005-2499-2500?view=html#nl.proc.ob.d.h-tk-20042005-2499-2500.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20042005-2499-2500.html;aye;aye;no;aye;aye;;aye;aye;;aye;aye;aye;aye;Spies;nl.m.02371;Van Beek;nl.m.02209;amendement-Spies/Van Beek (stuk nr. 16)
