#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1995-1996;12;1995-10-12;24250;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24250-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24250-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-12-778-781.1.10.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-12-778-781?view=html#nl.proc.ob.d.h-tk-19951996-12-778-781.1.10.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-12-778-781.html;aye;no;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Dijke;nl.m.02509;;;amendement-Van Dijke (stuk nr. 12)
commons;1995-1996;12;1995-10-12;24250;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24250-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24250-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-12-778-781.1.10.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-12-778-781?view=html#nl.proc.ob.d.h-tk-19951996-12-778-781.1.10.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-12-778-781.html;aye;aye;aye;no;;;no;no;aye;no;aye;no;no;no;no;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 14)
commons;1995-1996;13;1995-10-17;23989;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23989-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23989-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-13-872-872-1.1.8.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-13-872-872-1?view=html#nl.proc.ob.d.h-tk-19951996-13-872-872-1.1.8.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-13-872-872-1.html;aye;aye;no;no;;;aye;no;aye;aye;aye;aye;no;no;no;aye;Van Oven;nl.m.02534;Korthals;nl.m.02738;amendement-Van Oven/Korthals (stuk nr. 14)
commons;1995-1996;13;1995-10-17;23989;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23989;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-13-872-872-1.1.8.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-13-872-872-1?view=html#nl.proc.ob.d.h-tk-19951996-13-872-872-1.1.8.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-13-872-872-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de bepalingen uit het Wetboek van Strafvordering betreffende het proces-verbaal van de terechtzitting en het vonnis ( 23989)
commons;1995-1996;13;1995-10-17;23989;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23989-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23989-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-13-872-872-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-13-872-872-1?view=html#nl.proc.ob.d.h-tk-19951996-13-872-872-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-13-872-872-1.html;;;;;;;;;;;;;;;;aye;Schutte;nl.m.02676;;;amendement-Schutte (stuk nr. 10)
commons;1995-1996;16;1995-10-24;24400-XIV;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;no;;;no;aye;aye;aye;no;no;aye;aye;aye;no;Van Ardenne-van der Hoeven;nl.m.02501;;;de motie-Van Ardenne-van der Hoeven over een herstructureringsfonds ( 24400-XIV, nr. 9)
commons;1995-1996;16;1995-10-24;24400-XIII;19;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIII-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1043-4.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Remkes;nl.m.02991;;;de motie-Remkes c.s. over het IMK-netwerk ( 24400-XIII, nr. 19)
commons;1995-1996;16;1995-10-24;24400;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24400;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-5.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-5?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1043-5.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1043-5.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;no;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het ministerie van Financiën (IXB) voor het jaar 1996 ( 24400-IXB)
commons;1995-1996;16;1995-10-24;24400;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24400;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1044.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1044?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1044.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1044.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;no;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van de Nationale Schuld (IXA) voor het jaar 1996 ( 24400-IXA)
commons;1995-1996;16;1995-10-24;24400-IXB;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-IXB-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1044-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1044-1?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1044-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1044-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Ybema;nl.m.02976;;;de motie-Ybema c.s. over een experiment fiscale faciliteit in de vorm van vrije afschrijving ( 24400-IXB, nr. 6)
commons;1995-1996;16;1995-10-24;24400-XIV;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;no;;;aye;aye;no;no;no;no;aye;aye;aye;no;Van Ardenne-van der Hoeven;nl.m.02501;;;de motie-Van Ardenne-van der Hoeven over de 163 mln. lastenverlichting ( 24400-XIV, nr. 8)
commons;1995-1996;16;1995-10-24;24400-XIV;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;no;;;no;no;aye;aye;no;no;no;no;aye;no;Van Ardenne-van der Hoeven;nl.m.02501;;;de motie-Van Ardenne-van der Hoeven over de Kaderregeling beleidsintensivering ( 24400-XIV, nr. 10)
commons;1995-1996;16;1995-10-24;24400-XIV;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;no;;;no;aye;aye;aye;no;no;aye;aye;aye;no;Van Ardenne-van der Hoeven;nl.m.02501;Van der Vlies;nl.m.02682;de motie-Van Ardenne-van der Hoeven/Van der Vlies over de compensatiebedragen ( 24400-XIV, nr. 13)
commons;1995-1996;16;1995-10-24;24400-XIV;30;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;M.B. Vos;nl.m.02547;Stellingwerf;nl.m.02544;de motie-M.B. Vos/Stellingwerf over de biologische landbouw ( 24400-XIV, nr. 30)
commons;1995-1996;16;1995-10-24;24400-XIV;15;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;no;no;aye;no;;;aye;aye;aye;aye;no;no;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;de motie-M.B. Vos over het internationaal natuurbeheer ( 24400-XIV, nr. 15)
commons;1995-1996;16;1995-10-24;24400-XIV;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Blauw;nl.m.02661;;;de motie-Blauw over de fiscale claim van het eerste-pachtersvoordeel ( 24400-XIV, nr. 16)
commons;1995-1996;16;1995-10-24;24400-XIV;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;no;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Ter Veer;nl.m.02680;;;de motie-Ter Veer over Staatsbosbeheer ( 24400-XIV, nr. 17)
commons;1995-1996;16;1995-10-24;24400-XIV;18;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf c.s. over voldoende middelen voor het soortenbeleid ( 24400-XIV, nr. 18)
commons;1995-1996;16;1995-10-24;24400-XIV;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;no;;;aye;aye;aye;aye;no;no;aye;aye;aye;no;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies over de terugloop van de overheidsuitgaven voor onderzoek en ontwikkeling ( 24400-XIV, nr. 21)
commons;1995-1996;16;1995-10-24;24400-XIV;22;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.38.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;no;;;aye;aye;aye;aye;no;no;aye;aye;aye;no;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop over het sociaal plan herstructurering glastuinbouw ( 24400-XIV, nr. 22)
commons;1995-1996;16;1995-10-24;24400-XIV;23;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.41.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.41.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Middelkoop;nl.m.02973;Ter Veer;nl.m.02680;de motie-Van Middelkoop/Ter Veer over riooloverstortingen en gezondheidsschade bij vee ( 24400-XIV, nr. 23)
commons;1995-1996;16;1995-10-24;24400-XIV;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.44.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop c.s. over een ethische toets voor dieren ( 24400-XIV, nr. 28)
commons;1995-1996;16;1995-10-24;24400-XIV;29;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIV-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1044-1045?view=html#nl.proc.ob.d.h-tk-19951996-16-1044-1045.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1044-1045.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Woltjer;nl.m.02904;;;de motie-Woltjer c.s. over het OVO-drieluik ( 24400-XIV, nr. 29)
commons;1995-1996;16;1995-10-24;24400-XIII;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIII-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1043-4.html;aye;aye;no;no;;;no;no;no;no;no;no;no;no;no;no;Mateman;nl.m.02631;;;de motie-Mateman over het voorstel van de Amsterdamse Effectenbeurs en de VEUO ( 24400-XIII, nr. 18)
commons;1995-1996;16;1995-10-24;24400-XIII;17;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIII-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1043-4.html;no;aye;no;no;;;no;no;no;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;de motie-Mateman over toepassing van milieuregels in de grote steden ( 24400-XIII, nr. 17)
commons;1995-1996;16;1995-10-24;24400;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;no;aye;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;amendement-Mateman (stuk nr. 9)
commons;1995-1996;16;1995-10-24;24400;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;no;aye;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;amendement-Mateman (stuk nr. 10)
commons;1995-1996;16;1995-10-24;24400;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;no;aye;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;amendement-Mateman (stuk nr. 11)
commons;1995-1996;16;1995-10-24;24400;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;no;aye;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;amendement-Mateman (stuk nr. 12)
commons;1995-1996;16;1995-10-24;24400;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;no;aye;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;amendement-Mateman (stuk nr. 13)
commons;1995-1996;16;1995-10-24;24400;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;no;aye;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;amendement-Mateman (stuk nr. 14)
commons;1995-1996;16;1995-10-24;24400;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24400;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1042?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1042.1.5.33.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1042.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het ministerie van Economische Zaken (XIII) voor het jaar 1996 ( 24400-XIII)
commons;1995-1996;16;1995-10-24;24400;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24400;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1043.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1042-1043?view=html#nl.proc.ob.d.h-tk-19951996-16-1042-1043.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1042-1043.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Fonds economische structuurversterking voor het jaar 1996 ( 24400-E)
commons;1995-1996;16;1995-10-24;24308;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24308;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-1?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1043-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1043-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Wijziging van hoofdstuk XIII (Ministerie van Economische Zaken) van de begroting van de uitgaven en de ontvangsten voor het jaar 1994 (slotwet/rekening) ( 24308)
commons;1995-1996;16;1995-10-24;24400-XIII;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-XIII-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-16-1043-1043-4?view=html#nl.proc.ob.d.h-tk-19951996-16-1043-1043-4.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-16-1043-1043-4.html;no;no;no;no;;;no;no;no;aye;no;no;no;no;no;no;Mateman;nl.m.02631;;;de motie-Mateman over de exportkredietverzekering ( 24400-XIII, nr. 16)
commons;1995-1996;19;1995-10-31;24205;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24205;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1246.1.9.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1246?view=html#nl.proc.ob.d.h-tk-19951996-19-1243-1246.1.9.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-19-1243-1246.html;aye;no;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;;;;;het wetsvoorstel Privatisering van het Algemeen burgerlijk pensioenfonds (Wet privatisering ABP) ( 24205)
commons;1995-1996;19;1995-10-31;24205;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24205;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1246.1.9.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1246?view=html#nl.proc.ob.d.h-tk-19951996-19-1243-1246.1.9.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-19-1243-1246.html;aye;no;aye;aye;;;aye;no;no;aye;aye;aye;no;no;aye;aye;;;;;het wetsvoorstel Privatisering van het Algemeen burgerlijk pensioenfonds (Wet privatisering ABP) ( 24205)
commons;1995-1996;19;1995-10-31;23699;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23699;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1243-3.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1243-3?view=html#nl.proc.ob.d.h-tk-19951996-19-1243-1243-3.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-19-1243-1243-3.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Nieuwe bepalingen voor een tegemoetkoming in de studiekosten (Wet tegemoetkoming studiekosten) ( 23699)
commons;1995-1996;19;1995-10-31;23699;15;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23699-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1243-3.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-19-1243-1243-3?view=html#nl.proc.ob.d.h-tk-19951996-19-1243-1243-3.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-19-1243-1243-3.html;aye;no;aye;no;;;aye;aye;aye;aye;aye;no;aye;aye;aye;no;Reitsma;nl.m.02824;Van der Vlies;nl.m.02682;de motie-Reitsma/Van der Vlies over negatieve inkomenseffecten voor grotere gezinnen ( 23699, nr. 15)
