#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.lidverdonk;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2007-2008;39;2007-12-20;31200-VIII;46;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;aye;aye;aye;;no;aye;;no;aye;no;aye;aye;no;Atsma;nl.m.02204;;;motie-Atsma (31200-VIII, nr. 46)
commons;2007-2008;39;2007-12-20;31200-VII;47;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VII-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;aye;aye;aye;;no;aye;;no;aye;no;aye;aye;no;Atsma;nl.m.02204;Slob;nl.m.01639;motie-Atsma/Slob (31200-VII, nr. 47)
commons;2007-2008;39;2007-12-20;31200-VIII;49;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-49.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;no;no;no;;aye;aye;;no;no;aye;no;aye;aye;Remkes;nl.m.02991;;;motie-Remkes (31200-VIII, nr. 49)
commons;2007-2008;39;2007-12-20;31200-VIII;50;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;no;no;no;;no;no;;no;no;aye;no;no;no;Bosma;nl.m.03127;;;motie-Bosma (31200-VIII, nr. 50)
commons;2007-2008;39;2007-12-20;31200-VIII;51;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Bosma;nl.m.03127;;;motie-Bosma (31200-VIII, nr. 51)
commons;2007-2008;39;2007-12-20;31200-VIII;52;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Bosma;nl.m.03127;;;motie-Bosma (31200-VIII, nr. 52)
commons;2007-2008;39;2007-12-20;31200-VIII;134;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-134.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;aye;aye;no;;no;no;;no;aye;aye;aye;aye;no;Slob;nl.m.01639;;;motie-Slob c.s. (31200-VIII, nr. 134)
commons;2007-2008;39;2007-12-20;31200-VIII;55;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3109-3110?view=html#nl.proc.ob.d.h-tk-20072008-3109-3110.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3109-3110.html;aye;aye;no;;no;aye;;aye;no;aye;aye;no;aye;Van der Vlies;nl.m.02682;;;motie-Van der Vlies c.s. (31200-VIII, nr. 55)
commons;2007-2008;43;2008-01-22;30856;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30856-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30856-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;no;no;aye;;no;aye;;no;no;aye;no;no;aye;Van der Burg;nl.m.03063;;;amendement-Van der Burg (stuk nr. 18)
commons;2007-2008;43;2008-01-22;30661;18;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Hessels;nl.m.02370;Van Dam;nl.m.02464;de motie-Hessels/Van Dam over een proef in de Benelux met grensoverschrijdend bellen tegen nationaal tarief ( 30661, nr. 18)
commons;2007-2008;43;2008-01-22;30661;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Van Velzen;nl.m.02342;Gesthuizen;nl.m.03103;de motie-Van Velzen/Gesthuizen over automatische inschrijving in het bel-me-nietregister ( 30661, nr. 17)
commons;2007-2008;43;2008-01-22;30661;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;no;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;no;Van Velzen;nl.m.02342;Gesthuizen;nl.m.03103;de motie-Van Velzen/Gesthuizen over inschrijving in het bel-me-nietregister ( 30661, nr. 16)
commons;2007-2008;43;2008-01-22;30661;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30661;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Telecommunicatiewet verband houdende met de instelling van een antenneregister, de uitbreiding van het verbod op het verzenden van ongevraagde elektronische communicatie alsmede regeling van diverse andere onderwerpen ( 30661)
commons;2007-2008;43;2008-01-22;30661;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;no;no;aye;;no;aye;;no;no;aye;no;no;aye;Aptroot;nl.m.02412;;;amendement-Aptroot (stuk nr. 11)
commons;2007-2008;43;2008-01-22;30661;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;aye;aye;aye;;aye;no;;aye;aye;aye;aye;aye;no;Gerkens;nl.m.02326;;;amendement-Gerkens (stuk nr. 12, I)
commons;2007-2008;43;2008-01-22;30661;15;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;no;no;aye;;aye;no;;no;aye;aye;no;aye;no;Gerkens;nl.m.02326;;;amendement-Gerkens (stuk nr. 15)
commons;2007-2008;43;2008-01-22;30661;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;no;no;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Aptroot;nl.m.02412;;;amendement-Aptroot (stuk nr. 10, I)
commons;2007-2008;43;2008-01-22;30661;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Gerkens;nl.m.02326;;;amendement-Gerkens (stuk nr. 13)
commons;2007-2008;43;2008-01-22;30661;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;no;Gerkens;nl.m.02326;;;amendement-Gerkens (stuk nr. 14, I)
commons;2007-2008;43;2008-01-22;30856;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30856-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30856-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;aye;aye;no;;aye;aye;;aye;aye;no;aye;aye;no;Depla;nl.m.02292;Van Bochove;nl.m.02303;amendement-Depla/Van Bochove (stuk nr. 10)
commons;2007-2008;43;2008-01-22;30856;24;amendement;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-30856-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30856-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;;;;;;;;;;;;;;Depla;nl.m.02292;Ortega-Martijn;nl.m.03071;amendement-Depla/Ortega-Martijn (stuk nr. 24, I)
commons;2007-2008;43;2008-01-22;23645;185;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23645-185.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-2.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-2?view=html#nl.proc.ob.d.h-tk-20072008-3289-3289-2.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3289-3289-2.html;no;no;aye;;no;no;;no;aye;aye;no;aye;aye;Roemer;nl.m.03094;;;de motie-Roemer over volledig uitgewerkte oplossingen voor de beveiligingsproblemen ( 23645, nr. 185)
commons;2007-2008;43;2008-01-22;23645;184;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23645-184.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-2?view=html#nl.proc.ob.d.h-tk-20072008-3289-3289-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3289-3289-2.html;no;no;aye;;aye;no;;no;aye;aye;no;aye;aye;Roemer;nl.m.03094;;;de motie-Roemer over de garantie dat kostenstijging niet leidt tot tariefstijging ( 23645, nr. 184)
commons;2007-2008;43;2008-01-22;29861;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29861-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-1?view=html#nl.proc.ob.d.h-tk-20072008-3289-3289-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3289-3289-1.html;aye;aye;no;;aye;aye;;aye;aye;no;aye;aye;aye;Van Hijum;nl.m.02442;;;de motie-Van Hijum c.s. over het behoud van een vraaggerichte toelating van kennismigranten van buiten de EU ( 29861, nr. 28)
commons;2007-2008;43;2008-01-22;29861;27;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29861-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-1?view=html#nl.proc.ob.d.h-tk-20072008-3289-3289-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3289-3289-1.html;aye;no;no;;aye;aye;;aye;aye;aye;aye;aye;aye;Ulenbelt;nl.m.03096;;;de motie-Ulenbelt c.s. over controle op de naleving van de regeling voor kennismigranten ( 29861, nr. 27)
commons;2007-2008;43;2008-01-22;29861;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29861-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3289-3289-1?view=html#nl.proc.ob.d.h-tk-20072008-3289-3289-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3289-3289-1.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;Fritsma;nl.m.03131;;;de motie-Fritsma over het intrekken van het verblijfsrecht van EU-onderdanen met een bijstandsuitkering ( 29861, nr. 26)
commons;2007-2008;43;2008-01-22;31138;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31138-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3288-3289.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3288-3289?view=html#nl.proc.ob.d.h-tk-20072008-3288-3289.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3288-3289.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;Fritsma;nl.m.03131;;;de motie-Fritsma over het niet verstrekken van langdurigheidstoeslagen aan mensen die inzetbaar zijn op de arbeidsmarkt ( 31138, nr. 7)
commons;2007-2008;43;2008-01-22;31138;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31138;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3288-3289.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3288-3289?view=html#nl.proc.ob.d.h-tk-20072008-3288-3289.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3288-3289.html;aye;aye;no;;aye;aye;;aye;aye;no;aye;aye;aye;;;;;Wijziging van de Wet werk en bijstand in verband met het openstellen van de mogelijkheid van het verlenen van bijzondere bijstand aan bepaalde groepen personen die gedwongen zijn opgenomen of worden verpleegd en met uitbreiding van de doelgroep van de langdurigheidstoeslag met gedeeltelijk arbeidsgeschikten ( 31138)
commons;2007-2008;43;2008-01-22;30856;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30856-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;no;no;no;;aye;no;;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over aanpassing van het BBSH ( 30856, nr. 21)
commons;2007-2008;43;2008-01-22;30856;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30856-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;no;no;no;;no;no;;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over een fonds voor huurdersorganisaties ( 30856, nr. 20)
commons;2007-2008;43;2008-01-22;30856;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30856;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet op het overleg huurders verhuurder (verbetering positie en zeggenschap huurders) ( 30856)
commons;2007-2008;43;2008-01-22;30856;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30856-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30856-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3287-3288?view=html#nl.proc.ob.d.h-tk-20072008-3287-3288.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3287-3288.html;no;no;aye;;no;no;;no;no;no;no;aye;no;Jansen;nl.m.03106;;;amendement-Jansen (stuk nr. 13, I)
commons;2007-2008;43;2008-01-22;30661;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30661-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30661-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3286-3287?view=html#nl.proc.ob.d.h-tk-20072008-3286-3287.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3286-3287.html;aye;no;aye;;aye;aye;;no;no;aye;aye;no;aye;Aptroot;nl.m.02412;;;amendement-Aptroot (stuk nr. 9)
commons;2007-2008;46;2008-01-29;31200-VIII;139;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-139.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;aye;;aye;aye;;no;aye;aye;no;no;aye;Dezentjé Hamming;nl.m.02416;Pechtold;nl.m.02993;motie-Dezentjé Hamming/Pechtold (31200-VIII, nr. 139)
commons;2007-2008;46;2008-01-29;31200-VIII;138;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-138.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;aye;;no;aye;;no;aye;aye;no;aye;aye;Pechtold;nl.m.02993;Dezentjé Hamming;nl.m.02416;motie-Pechtold/Dezentjé Hamming (31200-VIII, nr. 138)
commons;2007-2008;46;2008-01-29;31200-VIII;140;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-140.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;aye;;no;aye;;no;no;aye;no;no;aye;Dezentjé Hamming;nl.m.02416;;;motie-Dezentjé Hamming (31200-VIII, nr. 140)
commons;2007-2008;46;2008-01-29;31200-VIII;141;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-141.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;aye;;no;no;;no;no;aye;no;no;aye;Dezentjé Hamming;nl.m.02416;;;motie-Dezentjé Hamming (31200-VIII, nr. 141)
commons;2007-2008;46;2008-01-29;31200-VIII;142;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-142.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Leijten;nl.m.03095;;;motie-Leijten (31200-VIII, nr. 142)
commons;2007-2008;46;2008-01-29;31200-VIII;143;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-143.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Leijten;nl.m.03095;;;motie-Leijten (31200-VIII, nr. 143)
commons;2007-2008;46;2008-01-29;31200-VIII;144;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VIII-144.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-3473-3474?view=html#nl.proc.ob.d.h-tk-20072008-3473-3474.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-3473-3474.html;no;no;no;;aye;no;;no;no;no;no;aye;no;Dibi;nl.m.03092;;;motie-Dibi (31200-VIII, nr. 144)
senate;2007-2008;19;2008-02-05;30415;letter J;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30415;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20072008-812-817.1.14.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20072008-812-817?view=html#nl.proc.ob.d.h-ek-20072008-812-817.1.14.8.1;https://zoek.officielebekendmakingen.nl/h-ek-20072008-812-817.html;aye;aye;no;aye;no;;no;aye;no;;aye;no;no;Rehwinkel;nl.m.02567;;;de motie-Rehwinkel over een nadere regeling van het verschoningsrecht op non-incriminatie alsmede van de binnentredingsbevoegdheid ( 30415, letter J)
senate;2007-2008;19;2008-02-05;30415;letter H;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30415;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20072008-812-817.1.14.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20072008-812-817?view=html#nl.proc.ob.d.h-ek-20072008-812-817.1.14.5.1;https://zoek.officielebekendmakingen.nl/h-ek-20072008-812-817.html;aye;aye;no;aye;no;;no;aye;no;;aye;no;no;Dölle;nl.m.02262;;;de motie-Dölle over doelen, onderwerpen en bevoegdheden in het enquêterecht ( 30415, letter H)
