#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.groepverkerk;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1994-1995;75;1995-05-11;24136;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24136-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24136-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-75-4525-4525.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-75-4525-4525?view=html#nl.proc.ob.d.h-tk-19941995-75-4525-4525.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-75-4525-4525.html;aye;no;aye;no;;;no;aye;no;;;no;no;aye;aye;no;no;Koekkoek;nl.m.02524;;;amendement-Koekkoek (stuk nr. 8)
commons;1994-1995;75;1995-05-11;24136;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24136-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24136-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-75-4525-4525.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-75-4525-4525?view=html#nl.proc.ob.d.h-tk-19941995-75-4525-4525.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-75-4525-4525.html;;;;;;;;;;;;;;;;;;Koekkoek;nl.m.02524;;;amendement-Koekkoek (stuk nr. 9)
commons;1994-1995;76;1995-05-16;23960;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23960;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-76-4558-4558.1.5.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-76-4558-4558?view=html#nl.proc.ob.d.h-tk-19941995-76-4558-4558.1.5.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-76-4558-4558.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van het Wetboek van Strafvordering en de Gratiewet (herziene gratieregeling en regeling inzake schadevergoeding voor voorlopige hechtenis ( 23960)
commons;1994-1995;76;1995-05-16;23960;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23960-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23960-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-76-4558-4558.1.5.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-76-4558-4558?view=html#nl.proc.ob.d.h-tk-19941995-76-4558-4558.1.5.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-76-4558-4558.html;no;no;no;no;;;aye;no;no;;;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 12, I)
commons;1994-1995;79;1995-05-23;23778;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.56.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.56.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;no;no;no;aye;;;aye;no;no;;;no;aye;no;no;aye;aye;Cornielje;nl.m.02506;Van Gelder;nl.m.02796;amendement-Cornielje/Van Gelder (stuk nr. 15, I)
commons;1994-1995;79;1995-05-23;23778;22;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;aye;no;;;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;Cornielje;nl.m.02506;amendement-Van Gelder/Cornielje (stuk nr. 22)
commons;1994-1995;79;1995-05-23;23778;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;no;aye;aye;;;no;no;aye;aye;no;no;Reitsma;nl.m.02824;;;amendement-Reitsma (stuk nr. 21, I)
commons;1994-1995;79;1995-05-23;23778;32;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-32.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-32?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;no;no;aye;aye;;;aye;aye;no;;;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;Van Vliet;nl.m.02562;amendement-Van Gelder/Van Vliet (stuk nr. 32, I)
commons;1994-1995;79;1995-05-23;23778;30;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-30.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-30?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;no;no;;;aye;aye;no;no;aye;aye;Cornielje;nl.m.02506;Van Gelder;nl.m.02796;amendement-Cornielje/Van Gelder (stuk nr. 30, I)
commons;1994-1995;79;1995-05-23;23778;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;aye;aye;aye;;;no;no;aye;aye;no;no;Reitsma;nl.m.02824;Van der Vlies;nl.m.02682;amendement-Reitsma/Van der Vlies (stuk nr. 17, I en II)
commons;1994-1995;79;1995-05-23;23778;25;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-25.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-25?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.61.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.61.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Reitsma;nl.m.02824;;;amendement-Reitsma (stuk nr. 25, I)
commons;1994-1995;79;1995-05-23;23778;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.65.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.65.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;no;aye;aye;;;aye;no;aye;aye;no;no;Reitsma;nl.m.02824;Van der Vlies;nl.m.02682;amendement-Reitsma/Van der Vlies (stuk nr. 16, I)
commons;1994-1995;79;1995-05-23;23778;23;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.72.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.72.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. (stuk nr. 23, I)
commons;1994-1995;79;1995-05-23;23900-VIII;106;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-VIII-106.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4723-4724.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4723-4724?view=html#nl.proc.ob.d.h-tk-19941995-79-4723-4724.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4723-4724.html;no;no;aye;no;;;no;aye;aye;;;no;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf over de opneming van vakken in het profiel cultuur en maatschappij ( 23900-VIII, nr. 106)
commons;1994-1995;79;1995-05-23;23900-VIII;98;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-VIII-98.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4723-4724.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4723-4724?view=html#nl.proc.ob.d.h-tk-19941995-79-4723-4724.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4723-4724.html;aye;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Van de Camp;nl.m.02793;;;de motie-Van de Camp over een financieel plan met betrekking tot de voorstellen van de stuurgroep tweede fase ( 23900-VIII, nr. 98)
commons;1994-1995;79;1995-05-23;23900-VIII;97;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-VIII-97.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4723-4724.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4723-4724?view=html#nl.proc.ob.d.h-tk-19941995-79-4723-4724.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4723-4724.html;aye;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Van de Camp;nl.m.02793;;;de motie-Van de Camp over afstemming tussen de veranderingen in het voortgezet onderwijs en die in het hoger onderwijs ( 23900-VIII, nr. 97)
commons;1994-1995;79;1995-05-23;23778;44;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-44.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.117.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.117.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;no;no;;;aye;aye;no;no;aye;aye;Van Vliet;nl.m.02562;;;de motie-Van Vliet c.s. over de integratie van emancipatiedoelen in het sociaal veld ( 23778, nr. 44)
commons;1994-1995;79;1995-05-23;23778;43;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.114.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.114.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;no;no;;;aye;aye;no;no;aye;aye;Cornielje;nl.m.02506;;;de motie-Cornielje over de arbeidsmarktgerichte leerweg ( 23778, nr. 43)
commons;1994-1995;79;1995-05-23;23778;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.111.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.111.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Cornielje;nl.m.02506;;;de motie-Cornielje c.s. over een gefaseerd te realiseren infrastructuur voor educatie en beroepsonderwijs ( 23778, nr. 42)
commons;1994-1995;79;1995-05-23;23778;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.108.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.108.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;aye;no;;;aye;aye;aye;aye;aye;aye;Van Gelder;nl.m.02796;Van Vliet;nl.m.02562;de motie-Van Gelder/Van Vliet over de categorie jongeren die vrijwel zeker het eindniveau van assistentenopleidingen niet zal halen ( 23778, nr. 41)
commons;1994-1995;79;1995-05-23;23778;26;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.98.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.98.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;aye;aye;no;;;no;no;aye;aye;no;no;Reitsma;nl.m.02824;Van der Vlies;nl.m.02682;amendement-Reitsma/Van der Vlies tot invoeging van een nieuw artikel 12.3.14a (stuk nr. 26)
commons;1994-1995;79;1995-05-23;23778;46;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-46.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-46?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.94.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.94.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;aye;aye;no;;;no;aye;aye;aye;no;no;Rabbae;nl.m.02537;;;amendement-Rabbae tot invoeging van een nieuw artikel 12.3.10b (stuk nr. 46)
commons;1994-1995;79;1995-05-23;23778;47;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-47.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-47?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.90.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.90.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;aye;;;aye;aye;aye;;;aye;aye;aye;;aye;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder c.s. tot invoeging van nieuwe artikelen 12.3.5a en 12.3.5b (stuk nr. 47)
commons;1994-1995;79;1995-05-23;23778;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.86.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.86.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;no;no;aye;no;;;aye;aye;no;;;aye;no;aye;aye;no;no;Reitsma;nl.m.02824;Rabbae;nl.m.02537;amendement-Reitsma/Rabbae (stuk nr. 18)
commons;1994-1995;79;1995-05-23;23778;28;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-28.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-28?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.81.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.81.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Van Vliet;nl.m.02562;;;amendement-Van Vliet c.s. (stuk nr. 28)
commons;1994-1995;79;1995-05-23;23778;33;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-33.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-33?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;no;aye;aye;;;aye;no;aye;aye;no;no;Reitsma;nl.m.02824;Van der Vlies;nl.m.02682;amendement-Reitsma/Van der Vlies (stuk nr. 33, I)
commons;1994-1995;79;1995-05-23;23778;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23778-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23778-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4720-4723?view=html#nl.proc.ob.d.h-tk-19941995-79-4720-4723.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4720-4723.html;aye;no;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies c.s. (stuk nr. 13, I)
commons;1994-1995;79;1995-05-23;23944;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23944;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719?view=html#nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.31.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4718-4719.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van onder meer de Wet op het hoger onderwijs en wetenschappelijk onderzoek (bestuursorganisatie van en medezeggenschap in hogescholen) ( 23944)
commons;1994-1995;79;1995-05-23;23944;7;amendement;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-23944-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23944-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719?view=html#nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4718-4719.html;;;;;;;;;;;;;;;;;;Lansink;nl.m.01897;Rabbae;nl.m.02537;amendement-Lansink/Rabbae tot invoeging van een nieuw onderdeel b1 (stuk nr. 7, I)
commons;1994-1995;79;1995-05-23;23944;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23944-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23944-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719?view=html#nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4718-4719.html;no;no;aye;aye;;;no;aye;aye;;;aye;aye;aye;aye;aye;aye;J.M. de Vries;nl.m.02551;;;amendement-J.M. de Vries tot invoeging van een nieuw onderdeel Ga (stuk nr. 9)
commons;1994-1995;79;1995-05-23;23944;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23944-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23944-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-79-4718-4719?view=html#nl.proc.ob.d.h-tk-19941995-79-4718-4719.1.5.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-79-4718-4719.html;aye;no;aye;aye;;;no;aye;aye;;;aye;aye;aye;aye;no;aye;Van Gelder;nl.m.02796;;;amendement-Van Gelder tot invoeging van een nieuw onderdeel Ab (stuk nr. 10, I)
commons;1994-1995;81;1995-05-30;23778;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23778;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-81-4791-4792.1.8.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-81-4791-4792?view=html#nl.proc.ob.d.h-tk-19941995-81-4791-4792.1.8.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-81-4791-4792.html;aye;aye;no;aye;;;aye;aye;no;;;no;aye;aye;aye;aye;aye;;;;;Bepalingen met betrekking tot de educatie en het beroepsonderwijs (Wet educatie en beroepsonderwijs) ( 23778)
commons;1994-1995;81;1995-05-30;23947;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23947-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23947-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-81-4792-4793.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-81-4792-4793?view=html#nl.proc.ob.d.h-tk-19941995-81-4792-4793.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-81-4792-4793.html;aye;aye;aye;no;;;no;aye;no;;;no;no;aye;aye;no;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 7, I)
commons;1994-1995;81;1995-05-30;23947;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23947;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-81-4792-4793.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-81-4792-4793?view=html#nl.proc.ob.d.h-tk-19941995-81-4792-4793.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-81-4792-4793.html;aye;aye;no;aye;;;aye;no;no;;aye;no;aye;no;no;aye;aye;;;;;Wijziging van de Wet op het basisonderwijs, de Interimwet op het speciaal onderwijs en het voortgezet speciaal onderwijs, de Wet op het voortgezet onderwijs, de Wet op het cursorisch beroepsonderwijs en de Wet medezeggenschap onderwijs 1992 in verband met de invoering van de wettelijke verplichting tot het vaststellen van een directiestatuut omtrent de uitoefening van taken en bevoegdheden door de schoolleiding (verplichting vaststellen directiestatuut) ( 23947)
commons;1994-1995;83;1995-06-01;24200;1;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24200-1.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-83-4937-4938.1.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-83-4937-4938?view=html#nl.proc.ob.d.h-tk-19941995-83-4937-4938.1.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-83-4937-4938.html;aye;aye;aye;no;;;no;aye;no;;aye;no;no;no;aye;no;no;Van Ardenne-van der Hoeven;nl.m.02501;Van der Vlies;nl.m.02682;de motie-Van Ardenne-van der Hoeven/Van der Vlies over uitvoering van motie 24154, nr. 2 ( 24200, nr. 1)
commons;1994-1995;83;1995-06-01;24200;2;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24200-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-83-4937-4938.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-83-4937-4938?view=html#nl.proc.ob.d.h-tk-19941995-83-4937-4938.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-83-4937-4938.html;aye;aye;aye;aye;;;no;aye;no;;aye;no;no;aye;aye;no;aye;Blauw;nl.m.02661;;;de motie-Blauw c.s. over het onder voorwaarden verlenen van tewerkstellingsvergunningen ( 24200, nr. 2)
senate;1994-1995;33;1995-06-06;215;;voorstel van orde;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/215;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-33-1381-1382.1.8.52.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-33-1381-1382?view=html#nl.proc.ob.d.h-ek-19941995-33-1381-1382.1.8.52.1;https://zoek.officielebekendmakingen.nl/h-ek-19941995-33-1381-1382.html;;;aye;aye;;;aye;aye;;;;;aye;aye;aye;;aye;;;;;het voorstel van de Huishoudelijke Commissie tot Wijziging van het Reglement van Orde van de Eerste Kamer der Staten-Generaal (EK nr. 215)
