#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2001-2002;60;2002-03-26;27699;11;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27699-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078?view=html#nl.proc.ob.d.h-tk-20012002-4077-4078.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4078.html;aye;no;no;aye;;;;no;no;no;no;Hermann;nl.m.02223;;;motie-Hermann (27699, nr. 11)
commons;2001-2002;60;2002-03-26;27699;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27699-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078?view=html#nl.proc.ob.d.h-tk-20012002-4077-4078.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4078.html;aye;aye;no;aye;;;;no;aye;aye;aye;Hermann;nl.m.02223;;;motie-Hermann (27699, nr. 10)
commons;2001-2002;60;2002-03-26;27669;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27669-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078?view=html#nl.proc.ob.d.h-tk-20012002-4077-4078.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4078.html;no;aye;aye;aye;;;;aye;aye;aye;aye;Rouvoet;nl.m.02541;;;de motie-Rouvoet over deskundigen met een sociale of sociaal-agogische opleiding ( 27669, nr. 9)
commons;2001-2002;60;2002-03-26;27669;12;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27669-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078?view=html#nl.proc.ob.d.h-tk-20012002-4077-4078.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4078.html;no;no;aye;no;;;;aye;aye;aye;aye;Weekers;nl.m.02247;;;motie-Weekers (27669, nr. 12)
commons;2001-2002;60;2002-03-26;27552;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27552-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4074-4077.1.7.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4074-4077?view=html#nl.proc.ob.d.h-tk-20012002-4074-4077.1.7.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4074-4077.html;aye;aye;aye;aye;;;;no;aye;aye;aye;Hofstra;nl.m.02566;Eurlings;nl.m.02216;de motie-Hofstra/Eurlings over een verdeling over de twaalf mobiliteitsfondsen ( 27552, nr. 36)
commons;2001-2002;60;2002-03-26;27552;37;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27552-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4074-4077.1.7.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4074-4077?view=html#nl.proc.ob.d.h-tk-20012002-4074-4077.1.7.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4074-4077.html;no;aye;aye;aye;;;;no;aye;aye;no;Van der Steenhoven;nl.m.02242;;;de motie-Van der Steenhoven over completering van het Rondje Randstad ( 27552, nr. 37)
commons;2001-2002;60;2002-03-26;27873;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27873-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27873-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4077-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4077-1?view=html#nl.proc.ob.d.h-tk-20012002-4077-4077-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4077-1.html;aye;aye;aye;no;;;;aye;aye;no;aye;Wilders;nl.m.02258;;;amendement-Wilders c.s. (stuk nr. 8, I)
commons;2001-2002;60;2002-03-26;27873;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27873;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4077-1.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4077-1?view=html#nl.proc.ob.d.h-tk-20012002-4077-4077-1.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4077-1.html;aye;aye;aye;aye;;;;aye;aye;no;aye;;;;;Wijziging van de Ziektewet en enkele andere wetten in verband met de invoering van eigenrisicodragen door de werkgever (Wet eigenrisicodragen Ziektewet) ( 27873)
commons;2001-2002;60;2002-03-26;27669;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27669-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27669-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078?view=html#nl.proc.ob.d.h-tk-20012002-4077-4078.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4078.html;no;no;no;no;;;;no;no;aye;aye;Weekers;nl.m.02247;;;amendement-Weekers (stuk nr. 7)
commons;2001-2002;60;2002-03-26;27669;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27669;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4077-4078?view=html#nl.proc.ob.d.h-tk-20012002-4077-4078.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4077-4078.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de Wet op de beroepen in de individuele gezondheidszorg (voorlopige maatregel) ( 27669)
commons;2001-2002;62;2002-03-28;26431;31;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;no;;;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;de motie-Luchtenveld over een duurzaam sociaal-economisch ontwikkelingsperspectief in internationaal kader ( 26431, nr. 31)
commons;2001-2002;62;2002-03-28;26431;32;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;de motie-Luchtenveld c.s. over de recreatief-toeristische ontwikkelingspotentie van Den Helder ( 26431, nr. 32)
commons;2001-2002;62;2002-03-28;26431;52;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Witteveen-Hevinga;nl.m.02981;;;motie-Witteveen-Hevinga c.s. (26431, nr. 52)
commons;2001-2002;62;2002-03-28;26431;46;motie;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-26431-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;;;;;;;;;;;;Van der Steenhoven;nl.m.02242;;;de motie-Van der Steenhoven c.s. over calamiteiten met de zeescheepvaart ( 26431, nr. 46)
commons;2001-2002;62;2002-03-28;26431;55;motie;accepted;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-26431-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;;;;;;;;;;;;Luchtenveld;nl.m.02627;Van Wijmen;nl.m.02248;motie-Luchtenveld/Van Wijmen (26431, nr. 55)
commons;2001-2002;62;2002-03-28;26431;53;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;no;aye;aye;aye;;;;aye;aye;aye;no;Witteveen-Hevinga;nl.m.02981;;;motie-Witteveen-Hevinga c.s. (26431, nr. 53)
commons;2001-2002;62;2002-03-28;26431;59;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-59.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;no;aye;no;Augusteijn-Esser;nl.m.02502;;;motie-Augusteijn-Esser c.s. (26431, nr. 59)
commons;2001-2002;62;2002-03-28;26431;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;no;no;no;no;;;;no;aye;no;no;Van der Staaij;nl.m.02252;;;de motie-Van der Staaij over het niet plaatsen van windturbines ( 26431, nr. 47)
commons;2001-2002;62;2002-03-28;26431;27:,herdruk;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26431;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.45.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Witteveen-Hevinga;nl.m.02981;;;motie-Witteveen-Hevinga c.s. (26431, nr. 27, herdruk)
commons;2001-2002;62;2002-03-28;26431;56;motie;accepted;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-26431-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.48.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.48.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;;;;;;;;;;;;Luchtenveld;nl.m.02627;;;motie-Luchtenveld c.s. (26431, nr. 56)
commons;2001-2002;62;2002-03-28;26431;54;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.51.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.51.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;no;no;Witteveen-Hevinga;nl.m.02981;;;motie-Witteveen-Hevinga c.s. (26431, nr. 54)
commons;2001-2002;62;2002-03-28;26431;29;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;no;aye;aye;;;;aye;no;aye;aye;Witteveen-Hevinga;nl.m.02981;;;de motie-Witteveen-Hevinga c.s. over de werkgelegenheid op Vlieland ( 26431, nr. 29)
commons;2001-2002;62;2002-03-28;26431;26;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Witteveen-Hevinga;nl.m.02981;;;de motie-Witteveen-Hevinga c.s. over een gezamenlijk plan op basis van een energiescan ( 26431, nr. 26)
commons;2001-2002;62;2002-03-28;26431;51;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;no;aye;aye;;;;aye;no;aye;no;Witteveen-Hevinga;nl.m.02981;;;motie-Witteveen-Hevinga c.s. (26431, nr. 51)
commons;2001-2002;62;2002-03-28;26431;40;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.69.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;no;no;no;;;;no;no;no;aye;Luchtenveld;nl.m.02627;;;de motie-Luchtenveld over de externe werking van de PKB ( 26431, nr. 40)
commons;2001-2002;62;2002-03-28;26431;60;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.66.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van der Steenhoven;nl.m.02242;;;motie-Van der Steenhoven c.s. (26431, nr. 60)
commons;2001-2002;62;2002-03-28;26431;58;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-58.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.63.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.63.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;no;aye;aye;;;;aye;aye;aye;no;Augusteijn-Esser;nl.m.02502;;;motie-Augusteijn-Esser c.s. (26431, nr. 58)
commons;2001-2002;62;2002-03-28;26431;42;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.60.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.60.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;no;no;aye;aye;;;;no;no;aye;no;Augusteijn-Esser;nl.m.02502;;;de motie-Augusteijn-Esser c.s. over de mechanische kokkelvisserij ( 26431, nr. 42)
commons;2001-2002;62;2002-03-28;26431;50;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.57.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;no;no;;;;aye;aye;aye;no;Witteveen-Hevinga;nl.m.02981;;;motie-Witteveen-Hevinga c.s. (26431, nr. 50)
commons;2001-2002;62;2002-03-28;27842;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27842-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27842-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4207.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4207?view=html#nl.proc.ob.d.h-tk-20012002-4207-4207.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4207.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Arib;nl.m.02203;;;amendement-Arib c.s. (stuk nr. 14)
commons;2001-2002;62;2002-03-28;27842;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27842;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4207.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4207?view=html#nl.proc.ob.d.h-tk-20012002-4207-4207.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4207.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de Wet op de jeugdhulpverlening in verband met de advies- en meldpunten kindermishandeling ( 27842)
commons;2001-2002;62;2002-03-28;26431;30;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;no;no;;;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;de motie-Luchtenveld c.s. over een internationaal afwegingskader voor de Waddenzee ( 26431, nr. 30)
commons;2001-2002;62;2002-03-28;26431;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van Wijmen;nl.m.02248;;;de motie-Van Wijmen c.s. over de duisternis ( 26431, nr. 41)
commons;2001-2002;62;2002-03-28;26431;57;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26431-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.54.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4207-4211?view=html#nl.proc.ob.d.h-tk-20012002-4207-4211.1.8.54.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4207-4211.html;aye;no;no;no;;;;no;aye;no;aye;Luchtenveld;nl.m.02627;Van Wijmen;nl.m.02248;motie-Luchtenveld/Van Wijmen (26431, nr. 57)
commons;2001-2002;63;2002-04-03;28090;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28090-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253.html;aye;aye;aye;aye;;;;no;aye;no;aye;Van Baalen;nl.m.02288;;;de motie-Van Baalen c.s. over de wettelijke regeling van het notariaat als voorbeeldfunctie voor de accountantswetgeving ( 28090, nr. 3)
commons;2001-2002;63;2002-04-03;28000-XII;61;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XII-61.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Bakker;nl.m.02503;;;motie-Bakker (28000-XII, nr. 61)
commons;2001-2002;63;2002-04-03;28090;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28090-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253.html;no;no;no;aye;;;;aye;no;aye;no;Hindriks;nl.m.02902;Vendrik;nl.m.02245;de motie-Hindriks/Vendrik over wettelijke bescherming van de beroepstitel accountant ( 28090, nr. 4)
commons;2001-2002;63;2002-04-03;22026;161;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22026-161.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4254.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4254?view=html#nl.proc.ob.d.h-tk-20012002-4253-4254.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4254.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Feenstra;nl.m.02860;;;de motie-Feenstra c.s. over de tarieven voor de HSL ( 22026, nr. 161)
commons;2001-2002;63;2002-04-03;22026;162;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-22026-162.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4254.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4254?view=html#nl.proc.ob.d.h-tk-20012002-4253-4254.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4254.html;no;aye;no;aye;;;;no;no;aye;no;Halsema;nl.m.02220;;;de motie-Halsema over een tariefrestrictie van maximaal 25% ( 22026, nr. 162)
commons;2001-2002;63;2002-04-03;27557;9;motie;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-27557-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4254-4254.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4254-4254?view=html#nl.proc.ob.d.h-tk-20012002-4254-4254.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4254-4254.html;;;;;;;;;;;;Kamp;nl.m.02523;Wijn;nl.m.02249;de motie-Kamp/Wijn over vervallen van de maandelijks herhaalde toetsing ( 27557, nr. 9)
commons;2001-2002;63;2002-04-03;27557;10;motie;rejected;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-27557-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4254-4254.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4254-4254?view=html#nl.proc.ob.d.h-tk-20012002-4254-4254.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4254-4254.html;;;;;;;;;;;;Wijn;nl.m.02249;;;de motie-Wijn over een toetsingstermijn van 28 dagen ( 27557, nr. 10)
commons;2001-2002;63;2002-04-03;27557;11;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27557-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4254-4254.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4254-4254?view=html#nl.proc.ob.d.h-tk-20012002-4254-4254.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4254-4254.html;no;no;no;aye;;;;aye;no;aye;no;Middel;nl.m.02987;;;de motie-Middel over een integraal plan van aanpak ( 27557, nr. 11)
commons;2001-2002;63;2002-04-03;28290;2;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28290-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4272-4273.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4272-4273?view=html#nl.proc.ob.d.h-tk-20012002-4272-4273.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4272-4273.html;no;no;no;aye;;;;no;no;no;no;Karimi;nl.m.02255;;;de motie-Karimi over de VN-resoluties 1397 en 1402 ( 28290, nr. 2)
commons;2001-2002;63;2002-04-03;28000-XII;60;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-XII-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-4253-4253-1?view=html#nl.proc.ob.d.h-tk-20012002-4253-4253-1.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-4253-4253-1.html;no;aye;no;aye;;;;no;no;aye;no;Poppe;nl.m.02536;Vendrik;nl.m.02245;motie-Poppe/Vendrik (28000-XII, nr. 60)
