#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.lidverdonk;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2008-2009;22;2008-11-11;31567;23;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31567-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1736-1737.1.18.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1736-1737?view=html#nl.proc.ob.d.h-tk-20082009-1736-1737.1.18.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1736-1737.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;aye;Spies;nl.m.02371;;;motie-Spies c.s. (31567, nr. 23)
commons;2008-2009;22;2008-11-11;31577;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31577-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31577-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738?view=html#nl.proc.ob.d.h-tk-20082009-1737-1738.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1737-1738.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;no;no;Van Hijum;nl.m.02442;Spekman;nl.m.03076;amendement-Van Hijum/Spekman (stuk nr. 15, I)
commons;2008-2009;22;2008-11-11;31577;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31577-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31577-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738?view=html#nl.proc.ob.d.h-tk-20082009-1737-1738.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1737-1738.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;no;Van Hijum;nl.m.02442;Spekman;nl.m.03076;amendement-Van Hijum/Spekman (stuk nr. 14, I)
commons;2008-2009;22;2008-11-11;31577;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31577-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31577-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738?view=html#nl.proc.ob.d.h-tk-20082009-1737-1738.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1737-1738.html;no;no;aye;;no;aye;;no;no;aye;no;aye;no;Karabulut;nl.m.03102;;;amendement-Karabulut (stuk nr. 13, I)
commons;2008-2009;22;2008-11-11;31702;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31702-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736?view=html#nl.proc.ob.d.h-tk-20082009-1735-1736.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1735-1736.html;aye;no;no;;no;aye;;no;no;aye;no;no;aye;Van Baalen;nl.m.02288;;;de motie-Van Baalen over de uitkering van werkloosheidsverzekeringen gebaseerd op de betaalde premies ( 31702, nr. 7)
commons;2008-2009;22;2008-11-11;31700-XVI;70;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-XVI-70.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1732-1735.1.90.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1732-1735?view=html#nl.proc.ob.d.h-tk-20082009-1732-1735.1.90.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1732-1735.html;no;no;no;;no;no;;no;aye;no;no;no;no;Ouwehand;nl.m.03108;;;motie-Ouwehand (31700-XVI, nr. 70)
commons;2008-2009;22;2008-11-11;31702;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31702-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736?view=html#nl.proc.ob.d.h-tk-20082009-1735-1736.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1735-1736.html;aye;aye;aye;;no;no;;aye;no;no;aye;no;aye;Ormel;nl.m.02368;;;de motie-Ormel c.s. over het uitdragen van de Europese Unie als samenwerkingsverband van soevereine staten ( 31702, nr. 3)
commons;2008-2009;22;2008-11-11;31702;4;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31702-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736?view=html#nl.proc.ob.d.h-tk-20082009-1735-1736.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1735-1736.html;aye;aye;no;;no;aye;;aye;aye;aye;aye;aye;aye;Ormel;nl.m.02368;;;de motie-Ormel c.s. over beperking van de export van kinderbijslag ( 31702, nr. 4)
commons;2008-2009;22;2008-11-11;31702;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31702-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736?view=html#nl.proc.ob.d.h-tk-20082009-1735-1736.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1735-1736.html;no;no;no;;aye;no;;no;aye;aye;no;aye;no;Van Bommel;nl.m.02211;;;de motie-Van Bommel over een verplicht register voor lobbyisten ( 31702, nr. 5)
commons;2008-2009;22;2008-11-11;31702;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31702-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1735-1736?view=html#nl.proc.ob.d.h-tk-20082009-1735-1736.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1735-1736.html;no;no;aye;;no;aye;;no;aye;aye;aye;aye;aye;Van Baalen;nl.m.02288;;;de motie-Van Baalen over de mogelijkheden van het Verdrag van Nice om aan bepaalde uitdagingen het hoofd te bieden ( 31702, nr. 6)
commons;2008-2009;22;2008-11-11;31707;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31707-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1?view=html#nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1738-1738-1.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Van Hijum;nl.m.02442;Tichelaar;nl.m.02339;de motie-Van Hijum/Tichelaar over het effect van de premiekorting op het arbeidsmarktperspectief voor ouderen ( 31707, nr. 14)
commons;2008-2009;22;2008-11-11;31707;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31707;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1?view=html#nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1738-1738-1.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;no;aye;;;;;Wijziging van de Wet financiering sociale verzekeringen en enige andere wetten in verband met de invoering van een premiekorting voor het in dienst nemen van uitkeringsgerechtigden van 50 jaar en ouder en het in dienst houden van werknemers van 62 jaar en ouder ( 31707)
commons;2008-2009;22;2008-11-11;31707;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31707-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31707-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1?view=html#nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1738-1738-1.html;no;no;no;;aye;aye;;aye;aye;no;aye;aye;no;Tichelaar;nl.m.02339;;;amendement-Tichelaar (stuk nr. 12, I)
commons;2008-2009;22;2008-11-11;31707;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31707-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1738-1738-1?view=html#nl.proc.ob.d.h-tk-20082009-1738-1738-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1738-1738-1.html;no;no;no;;no;aye;;no;no;aye;no;aye;no;Ulenbelt;nl.m.03096;;;motie-Ulenbelt (31707, nr. 18)
commons;2008-2009;22;2008-11-11;31577;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31577-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738?view=html#nl.proc.ob.d.h-tk-20082009-1737-1738.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1737-1738.html;aye;aye;aye;;aye;no;;aye;aye;no;aye;aye;no;Van Hijum;nl.m.02442;Spekman;nl.m.03076;de motie-Van Hijum/Spekman over het gericht en selectief inzetten van loonkostensubsidie ( 31577, nr. 16)
commons;2008-2009;22;2008-11-11;31577;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31577;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738?view=html#nl.proc.ob.d.h-tk-20082009-1737-1738.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1737-1738.html;aye;aye;no;;aye;aye;;aye;aye;aye;aye;aye;no;;;;;Regels met betrekking tot participatieplaatsen en loonkostensubsidies (Wet stimulering arbeidsparticipatie) ( 31577)
commons;2008-2009;22;2008-11-11;31577;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31577-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31577-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1737-1738?view=html#nl.proc.ob.d.h-tk-20082009-1737-1738.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1737-1738.html;no;no;no;;aye;aye;;no;aye;aye;no;aye;no;Karabulut;nl.m.03102;;;amendement-Karabulut (stuk nr. 9, I)
commons;2008-2009;22;2008-11-11;31700-XVI;17;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-XVI-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1731-1731.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1731-1731?view=html#nl.proc.ob.d.h-tk-20082009-1731-1731.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1731-1731.html;no;no;no;;no;aye;;no;aye;aye;no;aye;no;Leijten;nl.m.03095;Van Raak;nl.m.03035;motie-Leijten/Van Raak (31700-XVI, nr. 17)
commons;2008-2009;22;2008-11-11;31700-XVI;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-XVI-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1731-1731.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1731-1731?view=html#nl.proc.ob.d.h-tk-20082009-1731-1731.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1731-1731.html;no;no;no;;aye;aye;;no;no;no;no;aye;no;Leijten;nl.m.03095;Langkamp;nl.m.03124;motie-Leijten/Langkamp (31700-XVI, nr. 16)
commons;2008-2009;22;2008-11-11;31700-XVI;15;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-XVI-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1731-1731.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1731-1731?view=html#nl.proc.ob.d.h-tk-20082009-1731-1731.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1731-1731.html;no;no;no;;aye;aye;;no;aye;no;no;aye;no;Leijten;nl.m.03095;Langkamp;nl.m.03124;motie-Leijten/Langkamp (31700-XVI, nr. 15)
commons;2008-2009;22;2008-11-11;31700-VI;54;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.52.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.52.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Fritsma;nl.m.03131;;;motie-Fritsma (31700-VI, nr. 54)
commons;2008-2009;22;2008-11-11;31700-VI;53;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.49.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.49.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;no;no;;no;no;aye;no;no;no;Fritsma;nl.m.03131;;;motie-Fritsma (31700-VI, nr. 53)
commons;2008-2009;22;2008-11-11;31700-VI;52;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.46.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;no;no;;no;no;aye;aye;no;aye;De Roon;nl.m.03126;;;motie-De Roon (31700-VI, nr. 52)
commons;2008-2009;22;2008-11-11;31700-VI;51;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;no;;no;aye;;aye;no;aye;aye;aye;aye;Arib;nl.m.02203;;;motie-Arib (31700-VI, nr. 51)
commons;2008-2009;22;2008-11-11;31700-VI;50;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Arib;nl.m.02203;;;motie-Arib c.s. (31700-VI, nr. 50)
commons;2008-2009;22;2008-11-11;31700-VI;49;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-49.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Heerts;nl.m.03073;;;motie-Heerts c.s. (31700-VI, nr. 49)
commons;2008-2009;22;2008-11-11;31700-VI;48;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;no;;no;aye;;aye;no;no;aye;no;aye;Heerts;nl.m.03073;Teeven;nl.m.02336;motie-Heerts/Teeven (31700-VI, nr. 48)
commons;2008-2009;22;2008-11-11;31700-VI;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;Teeven;nl.m.02336;;;motie-Teeven (31700-VI, nr. 47)
commons;2008-2009;22;2008-11-11;31700-VI;46;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;aye;;aye;aye;;no;aye;aye;aye;aye;aye;Teeven;nl.m.02336;Azough;nl.m.02302;motie-Teeven/Azough (31700-VI, nr. 46)
commons;2008-2009;22;2008-11-11;31700-VI;75;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-75.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Teeven;nl.m.02336;;;motie-Teeven c.s. (31700-VI, nr. 75)
commons;2008-2009;22;2008-11-11;31700-VI;43;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;no;;no;aye;;no;no;aye;aye;aye;aye;Joldersma;nl.m.02322;Teeven;nl.m.02336;motie-Joldersma/Teeven (31700-VI, nr. 43)
commons;2008-2009;22;2008-11-11;31700-VI;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;aye;;aye;no;;aye;aye;no;aye;aye;no;Van Haersma Buma;nl.m.02316;Arib;nl.m.02203;motie-Van Haersma Buma/Arib (31700-VI, nr. 42)
commons;2008-2009;22;2008-11-11;31700-VI;40;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;aye;no;;no;aye;no;aye;aye;no;Van Velzen;nl.m.02342;Azough;nl.m.02302;motie-Van Velzen/Azough (31700-VI, nr. 40)
commons;2008-2009;22;2008-11-11;31700-VI;39;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;aye;;aye;no;;no;aye;no;aye;aye;aye;Van Velzen;nl.m.02342;;;motie-Van Velzen c.s. (31700-VI, nr. 39)
commons;2008-2009;22;2008-11-11;31700-VI;37;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;no;aye;;no;aye;no;aye;aye;no;De Wit;nl.m.02940;;;motie-De Wit (31700-VI, nr. 37)
senate;2008-2009;7;2008-11-11;31700;letter B;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31700;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20082009-342-342.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20082009-342-342?view=html#nl.proc.ob.d.h-ek-20082009-342-342.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-ek-20082009-342-342.html;aye;aye;aye;aye;aye;;aye;aye;aye;;aye;aye;no;Schuurman;nl.m.02771;;;de motie-Schuurman c.s. inzake de kredietcrisis die om een gecoördineerd optreden in samenhang met andere crises vraagt ( 31700, letter B)
senate;2008-2009;7;2008-11-11;31700;letter C;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31700;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20082009-342-342.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20082009-342-342?view=html#nl.proc.ob.d.h-ek-20082009-342-342.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-ek-20082009-342-342.html;aye;aye;aye;aye;no;;aye;no;no;;aye;no;aye;Werner;nl.m.02609;;;de motie-Werner c.s. inzake het veilingsysteem voor de emissierechten van CO 2en het voorkomen van carbon leakage ( 31700, letter C)
commons;2008-2009;22;2008-11-11;31700-VI;55;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.55.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.55.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;no;no;no;;no;no;;no;no;aye;no;no;no;Fritsma;nl.m.03131;;;motie-Fritsma (31700-VI, nr. 55)
commons;2008-2009;22;2008-11-11;31700-VI;56;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31700-VI-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729.1.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1727-1729?view=html#nl.proc.ob.d.h-tk-20082009-1727-1729.1.58.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1727-1729.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;no;no;Anker;nl.m.03114;;;motie-Anker c.s. (31700-VI, nr. 56)
commons;2008-2009;22;2008-11-11;28140;61;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28140-61.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731?view=html#nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1729-1731.html;no;no;aye;;aye;aye;;no;no;aye;no;aye;no;Koser Kaya;nl.m.02453;Halsema;nl.m.02220;de motie-Koser Kaya/Halsema over het aantal donororganen in Nederland ten opzichte van de best presterende EU-lidstaten ( 28140, nr. 61)
commons;2008-2009;22;2008-11-11;28140;60;motie;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-28140-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731?view=html#nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1729-1731.html;;;;;;;;;;;;;;Koser Kaya;nl.m.02453;;;de motie-Koser Kaya c.s. over het ADR-systeem als volwaardige optie ( 28140, nr. 60)
commons;2008-2009;22;2008-11-11;28140;59;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28140-59.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731?view=html#nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1729-1731.html;no;no;aye;;aye;aye;;no;no;no;no;aye;no;Koser Kaya;nl.m.02453;;;de motie-Koser Kaya c.s. over het integraal overnemen van het advies van de Coördinatiegroep Orgaandonatie ( 28140, nr. 59)
commons;2008-2009;22;2008-11-11;28140;58;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28140-58.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20082009-1729-1731?view=html#nl.proc.ob.d.h-tk-20082009-1729-1731.1.9.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20082009-1729-1731.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Agema;nl.m.03048;;;de motie-Agema over de Living Donor List Exchange ( 28140, nr. 58)
