#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.groepverkerk;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1997-1998;39;1997-12-18;25409;25;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25409-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3208-3210.1.102.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3208-3210?view=html#nl.proc.ob.d.h-tk-19961997-3208-3210.1.102.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3208-3210.html;aye;aye;aye;aye;;;no;aye;no;aye;;no;no;aye;aye;aye;aye;Koekkoek;nl.m.02524;Van der Vlies;nl.m.02682;de motie-Koekkoek/Van der Vlies over de bundeling van de geldstromen binnen samenwerkingsverbanden ( 25409, nr. 25)
commons;1997-1998;39;1997-12-18;25409;26;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25409-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3208-3210.1.105.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3208-3210?view=html#nl.proc.ob.d.h-tk-19961997-3208-3210.1.105.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3208-3210.html;no;aye;no;aye;;;aye;no;no;aye;;no;aye;no;no;aye;aye;Rijpstra;nl.m.02539;;;de motie-Rijpstra c.s. over de aanpak van de veranderingstrajecten binnen de schoolbegeleidingsregio's ( 25409, nr. 26)
commons;1997-1998;39;1997-12-18;25786;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25786;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210-1?view=html#nl.proc.ob.d.h-tk-19961997-3210-3210-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3210-3210-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de begroting van de uitgaven en de ontvangsten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 1997 (wijziging samenhangende met de Najaarsnota) ( 25786)
commons;1997-1998;39;1997-12-18;25604;24;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25604-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210-1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210-1?view=html#nl.proc.ob.d.h-tk-19961997-3210-3210-1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3210-3210-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Vliegenthart;nl.m.02858;Van Vliet;nl.m.02562;de motie-Vliegenthart/Van Vliet over extra middelen voor dagbesteding van zeer ernstig gehandicapten ( 25604, nr. 24)
commons;1997-1998;39;1997-12-18;25771;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25771-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210?view=html#nl.proc.ob.d.h-tk-19961997-3210-3210.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3210-3210.html;no;aye;no;no;;;no;no;no;no;;no;no;aye;no;no;no;Van Dijke;nl.m.02509;;;de motie-Van Dijke over de toetreding van lidstaten ( 25771, nr. 3)
commons;1997-1998;39;1997-12-18;25771;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25771-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3210-3210?view=html#nl.proc.ob.d.h-tk-19961997-3210-3210.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3210-3210.html;no;no;no;no;;;aye;no;no;no;;no;no;aye;aye;aye;no;Van Dijke;nl.m.02509;;;de motie-Van Dijke over de meevaller bij de uitgaven voor de varkenspest ( 25771, nr. 4)
commons;1997-1998;39;1997-12-18;25427;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;aye;no;;;aye;no;no;aye;;no;no;no;no;aye;no;Visser-van Doorn;nl.m.02801;;;de motie-Visser-van Doorn over gemeenten met een zeer specifieke problematiek ( 25427, nr. 6)
commons;1997-1998;39;1997-12-18;25427;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;aye;no;;;aye;no;no;aye;;no;no;no;no;aye;no;Aiking-van Wageningen;nl.m.02552;Visser-van Doorn;nl.m.02801;de motie-Aiking-van Wageningen/Visser-van Doorn over het hanteren van de WVG-norm van 400 meter ( 25427, nr. 7)
commons;1997-1998;39;1997-12-18;25427;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;aye;aye;;;aye;aye;no;aye;;no;aye;aye;aye;aye;no;M.M. van der Burg;nl.m.02985;Jeekel;nl.m.02571;motie-M.M. van der Burg/Jeekel (25427, nr. 14)
commons;1997-1998;39;1997-12-18;25427;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;no;aye;;;aye;aye;no;aye;;no;aye;aye;aye;aye;no;M.M. van der Burg;nl.m.02985;;;motie-M.M. van der Burg (25427, nr. 15)
commons;1997-1998;39;1997-12-18;25427;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;no;aye;;;aye;aye;no;aye;;no;aye;aye;aye;aye;no;M.M. van der Burg;nl.m.02985;;;de motie-M.M. van der Burg over het gebruik van ICES-gelden voor stedelijke vernieuwing ( 25427, nr. 10)
commons;1997-1998;39;1997-12-18;25427;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Jeekel;nl.m.02571;;;de motie-Jeekel c.s. over voorrang voor gemeenten met een grote achterstand bij de realisering van hun stadsvernieuwingsopgave ( 25427, nr. 11)
commons;1997-1998;39;1997-12-18;25427;12;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Hofstra;nl.m.02566;;;de motie-Hofstra c.s. over stimulering van kleinschalige economische activiteiten ( 25427, nr. 12)
commons;1997-1998;39;1997-12-18;25427;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25427-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3211-3212?view=html#nl.proc.ob.d.h-tk-19961997-3211-3212.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3211-3212.html;aye;no;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;de motie-Luchtenveld c.s. over onderzoek naar aard en omvang van de funderingsproblematiek ( 25427, nr. 13)
commons;1997-1998;39;1997-12-18;24514;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24514;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3212-3212-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3212-3212-1?view=html#nl.proc.ob.d.h-tk-19961997-3212-3212-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3212-3212-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet balansverkorting geldelijke steun volkshuisvesting (aanvullende bijdrage) ( 24514)
commons;1997-1998;39;1997-12-18;25746;39;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;no;no;no;aye;;;aye;no;no;no;;no;no;no;no;aye;no;Ter Veer;nl.m.02680;;;amendement-Ter Veer (stuk nr. 39, I)
commons;1997-1998;39;1997-12-18;25746;46;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-46.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-46?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;no;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;no;aye;Huys;nl.m.02803;;;amendement-Huys (stuk nr. 46, I)
commons;1997-1998;39;1997-12-18;25746;16:,I;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25746;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.139.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.139.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;no;aye;no;aye;;no;aye;aye;aye;no;aye;Van der Linden;nl.m.01899;;;amendement-Van der Linden (stuk nr. 16, I, A)
commons;1997-1998;39;1997-12-18;25746;32:,I;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/25746;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.144.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.144.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;aye;aye;no;no;;no;no;aye;aye;no;no;Van der Linden;nl.m.01899;;;amendement-Van der Linden (stuk nr. 32, I, A)
commons;1997-1998;39;1997-12-18;25746;35;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-35.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-35?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.148.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.148.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;no;aye;aye;;;no;aye;no;aye;;no;aye;aye;aye;aye;no;Huys;nl.m.02803;;;amendement-Huys (stuk nr. 35, I)
commons;1997-1998;39;1997-12-18;25746;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.160.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.160.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;no;aye;no;no;;no;no;aye;aye;no;no;Van der Linden;nl.m.01899;;;amendement-Van der Linden (stuk nr. 17)
commons;1997-1998;39;1997-12-18;25746;29;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-29.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-29?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.167.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.167.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;no;no;no;no;;no;no;aye;aye;no;no;Van der Linden;nl.m.01899;;;amendement-Van der Linden (stuk nr. 29, I)
commons;1997-1998;39;1997-12-18;25746;18;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.174.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.174.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;no;aye;Van der Linden;nl.m.01899;;;amendement-Van der Linden (stuk nr. 18)
commons;1997-1998;39;1997-12-18;25746;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25746;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.180.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.180.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;no;no;no;aye;;;aye;no;no;aye;;no;aye;no;no;no;aye;;;;;Regels inzake een stelsel van varkensrechten en een heffing ter zake van het houden van varkens (Wet herstructurering varkenshouderij) ( 25746)
commons;1997-1998;39;1997-12-18;25746;51;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.183.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.183.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;no;no;no;no;;;aye;no;no;no;;no;no;no;no;aye;no;M.B. Vos;nl.m.02547;;;de motie-M.B. Vos over het aanscherpen van de welzijnseisen ( 25746, nr. 51)
commons;1997-1998;39;1997-12-18;25746;52;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.186.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.186.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;no;no;no;no;;;aye;no;no;no;;no;no;no;no;aye;no;M.B. Vos;nl.m.02547;;;de motie-M.B. Vos over een plan m.b.t. de verbetering van het welzijn van varkens ( 25746, nr. 52)
commons;1997-1998;39;1997-12-18;25746;53;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.189.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.189.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;no;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;M.B. Vos;nl.m.02547;;;de motie-M.B. Vos over emissiearme, welzijnsvriendelijke stalsystemen ( 25746, nr. 53)
commons;1997-1998;39;1997-12-18;25746;54;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-54.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.192.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.192.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;no;no;no;no;;;aye;no;no;no;;no;no;no;no;no;no;M.B. Vos;nl.m.02547;;;de motie-M.B. Vos over een consumentenheffing op vlees ( 25746, nr. 54)
commons;1997-1998;39;1997-12-18;25746;75;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-75.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.195.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.195.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Blauw;nl.m.02661;;;de motie-Blauw over aanvullende voorwaarden, waarbinnen de varkenshouderij in de niet-concentratiegebieden zich duurzaam kan ontwikkelen ( 25746, nr. 75)
commons;1997-1998;39;1997-12-18;25746;61;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-61.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.198.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.198.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;no;no;no;no;;no;no;aye;aye;no;no;Van der Linden;nl.m.01899;;;de motie-Van der Linden over het mestproductierecht ( 25746, nr. 61)
commons;1997-1998;39;1997-12-18;25746;62;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-62.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.201.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.201.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Van der Linden;nl.m.01899;;;de motie-Van der Linden over megabedrijven ( 25746, nr. 62)
commons;1997-1998;39;1997-12-18;25746;63;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-63.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.204.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.204.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;no;aye;Van der Linden;nl.m.01899;;;de motie-Van der Linden over knelpuntgevallen ( 25746, nr. 63)
commons;1997-1998;39;1997-12-18;25746;64;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.207.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.207.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;aye;aye;no;aye;;no;aye;aye;aye;no;aye;Van der Linden;nl.m.01899;;;de motie-Van der Linden over een gebiedsgerichte aanpak ( 25746, nr. 64)
commons;1997-1998;39;1997-12-18;25746;65;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.210.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.210.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;no;aye;aye;;;aye;no;no;aye;;no;aye;aye;aye;no;no;Van der Linden;nl.m.01899;;;de motie-Van der Linden over een koppeling tussen de Wet milieubeheer en de herstructureringswet ( 25746, nr. 65)
commons;1997-1998;39;1997-12-18;25746;66;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-66.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.213.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.213.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Huys;nl.m.02803;;;de motie-Huys over huisvestingssystemen die gebruik maken van stro ( 25746, nr. 66)
commons;1997-1998;39;1997-12-18;25746;67;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-67.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.216.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.216.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;no;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Huys;nl.m.02803;;;de motie-Huys over de fosfaat- en stikstofproductie ( 25746, nr. 67)
commons;1997-1998;39;1997-12-18;25746;76;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-76.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.219.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.219.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;aye;;;aye;aye;no;aye;;no;aye;no;no;aye;aye;Ter Veer;nl.m.02680;;;de motie-Ter Veer over het probleem van het niet plaatsbaar mestoverschot ( 25746, nr. 76)
commons;1997-1998;39;1997-12-18;25746;71;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-71.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-71?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.136.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.136.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;no;aye;no;no;;no;no;aye;aye;no;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf c.s. (stuk nr. 71)
commons;1997-1998;39;1997-12-18;25746;72:,I;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/25746;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.131.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.131.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;no;aye;no;no;;no;no;no;no;no;no;Van der Linden;nl.m.01899;;;amendement-Van der Linden (stuk nr. 72, I, A)
commons;1997-1998;39;1997-12-18;25746;45;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25746-45.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25746-45?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-3214-3220?view=html#nl.proc.ob.d.h-tk-19961997-3214-3220.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-3214-3220.html;aye;aye;aye;no;;;no;no;no;no;;no;no;aye;aye;no;no;Van der Linden;nl.m.01899;Van der Vlies;nl.m.02682;amendement-Van der Linden/Van der Vlies (stuk nr. 45, I)
