#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1996-1997;63;1997-03-18;24712;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24712;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4551-4551.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4551-4551?view=html#nl.proc.ob.d.h-tk-19961997-4551-4551.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4551-4551.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet op de jeugdhulpverlening in verband met het klachtrecht ( 24712)
commons;1996-1997;63;1997-03-18;1;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/1;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4551-4552.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4551-4552?view=html#nl.proc.ob.d.h-tk-19961997-4551-4552.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4551-4552.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Goedkeuring van het op 1 maart 1991 te Montreal tot stand gekomen Verdrag inzake het merken van kneedspringstoffen ten behoeve van de opsporing ervan ( 24676, R1570)
commons;1996-1997;63;1997-03-18;24804;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24804-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550.html;aye;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Keur;nl.m.02559;;;de motie-Keur c.s. over het naleven van toegewezen aan- en uitvliegroutes ( 24804, nr. 11)
commons;1996-1997;63;1997-03-18;24804;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24804-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550.html;aye;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Keur;nl.m.02559;;;de motie-Keur c.s. over risky carriers ( 24804, nr. 10)
commons;1996-1997;63;1997-03-18;24804;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24804-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550.html;aye;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel c.s. over het mede aansprakelijk stellen van reisorganisaties en touroperators ( 24804, nr. 8)
commons;1996-1997;63;1997-03-18;24804;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24804-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel c.s. over een openbare databank met gegevens per luchtvaartmaatschappij ( 24804, nr. 7)
commons;1996-1997;63;1997-03-18;24804;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24804-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel c.s. over een zwarte lijst van slecht toezichthoudende landen ( 24804, nr. 6)
commons;1996-1997;63;1997-03-18;25000-VIII;80;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-VIII-80.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550-1?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550-1.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;motie-Rabbae (25000-VIII, nr. 80)
commons;1996-1997;63;1997-03-18;25000-VIII;79;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-VIII-79.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550-1?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Liemburg;nl.m.02528;;;motie-Liemburg c.s. (25000-VIII, nr. 79)
commons;1996-1997;63;1997-03-18;25000-VIII;78;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-VIII-78.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4550-4550-1?view=html#nl.proc.ob.d.h-tk-19961997-4550-4550-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4550-4550-1.html;aye;aye;aye;no;;;aye;aye;aye;aye;aye;no;aye;aye;aye;no;Koekkoek;nl.m.02524;Van der Vlies;nl.m.02682;motie-Koekkoek/Van der Vlies (25000-VIII, nr. 78)
commons;1996-1997;65;1997-03-20;24707;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;no;;;aye;aye;no;aye;no;no;no;aye;aye;no;De Jong;nl.m.02984;;;amendement-De Jong (stuk nr. 19)
commons;1996-1997;65;1997-03-20;24707;28;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-28.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-28?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van den Berg;nl.m.02792;De Koning;nl.m.02525;amendement-Van den Berg/De Koning (stuk nr. 28, I)
commons;1996-1997;65;1997-03-20;24707;23;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;aye;;;aye;aye;no;aye;no;no;aye;aye;no;aye;De Koning;nl.m.02525;;;amendement-De Koning c.s. (stuk nr. 23)
commons;1996-1997;65;1997-03-20;24707;32;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.45.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van der Ploeg;nl.m.02535;;;amendement-Van der Ploeg c.s. (stuk nr. 32)
commons;1996-1997;65;1997-03-20;24707;24;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.50.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.50.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;De Koning;nl.m.02525;;;amendement-De Koning c.s. (stuk nr. 24)
commons;1996-1997;65;1997-03-20;24707;43;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-43.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-43?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.55.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.55.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;De Koning;nl.m.02525;;;amendement-De Koning c.s. (stuk nr. 43)
commons;1996-1997;65;1997-03-20;24707;27;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-27.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-27?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;no;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 27, IA)
commons;1996-1997;65;1997-03-20;24707;21;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24707-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;no;aye;;;no;aye;aye;aye;aye;aye;no;aye;aye;aye;De Koning;nl.m.02525;;;amendement-De Koning c.s. (stuk nr. 21, I)
commons;1996-1997;65;1997-03-20;24707;33;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24707-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;no;aye;aye;aye;Voûte-Droste;nl.m.02548;;;amendement-Voûte-Droste (stuk nr. 33, I)
commons;1996-1997;65;1997-03-20;24808;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24808-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729.1.111.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729?view=html#nl.proc.ob.d.h-tk-19961997-4726-4729.1.111.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4726-4729.html;no;no;no;aye;;;aye;no;no;aye;no;aye;no;no;no;aye;Roethof;nl.m.02540;;;de motie-Roethof c.s. over het vrijmaken van frequentieruimte ( 24808, nr. 42)
commons;1996-1997;65;1997-03-20;24808;40;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24808-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729.1.108.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729?view=html#nl.proc.ob.d.h-tk-19961997-4726-4729.1.108.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4726-4729.html;aye;aye;aye;aye;;;aye;no;aye;aye;aye;aye;no;aye;aye;aye;De Koning;nl.m.02525;;;de motie-De Koning c.s. over het publiek domein in de informatievoorziening ( 24808, nr. 40)
commons;1996-1997;65;1997-03-20;24808;39;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24808-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729.1.105.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729?view=html#nl.proc.ob.d.h-tk-19961997-4726-4729.1.105.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4726-4729.html;aye;no;no;aye;;;no;aye;aye;aye;aye;aye;aye;no;aye;aye;H.G.J. Kamp;nl.m.02523;;;de motie-H.G.J. Kamp c.s. over een tijdelijke voorziening voor FM-frequenties ( 24808, nr. 39)
commons;1996-1997;65;1997-03-20;24808;38;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24808-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729.1.102.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729?view=html#nl.proc.ob.d.h-tk-19961997-4726-4729.1.102.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4726-4729.html;aye;no;no;aye;;;no;no;aye;aye;aye;aye;no;no;aye;aye;H.G.J. Kamp;nl.m.02523;;;de motie-H.G.J. Kamp c.s. over voorwaarden voor een veiling ( 24808, nr. 38)
commons;1996-1997;65;1997-03-20;24808;37;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24808-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729.1.99.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729?view=html#nl.proc.ob.d.h-tk-19961997-4726-4729.1.99.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4726-4729.html;aye;no;no;aye;;;aye;no;no;aye;no;aye;no;no;no;aye;Van Heemskerck Pillis-Duvekot;nl.m.02753;;;de motie-Van Heemskerck Pillis-Duvekot c.s. over de omroepgegevens ( 24808, nr. 37)
commons;1996-1997;65;1997-03-20;24808;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24808-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729.1.96.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4726-4729?view=html#nl.proc.ob.d.h-tk-19961997-4726-4729.1.96.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4726-4729.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Heemskerck Pillis-Duvekot;nl.m.02753;;;de motie-Van Heemskerck Pillis-Duvekot c.s. over programmaraden ( 24808, nr. 36)
commons;1996-1997;65;1997-03-20;24707;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24707;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730.1.60.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4729-4730?view=html#nl.proc.ob.d.h-tk-19961997-4729-4730.1.60.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4729-4730.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;;;;;Nieuwe regels omtrent de economische mededinging (Mededingingswet) ( 24707)
commons;1996-1997;65;1997-03-20;24821;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24821;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4730-4730-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4730-4730-1?view=html#nl.proc.ob.d.h-tk-19961997-4730-4730-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4730-4730-1.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Goedkeuring van de op 17 juli 1995 te Brussel tot stand gekomen Euro-Mediterrane Overeenkomst, waarbij een associatie tot stand wordt gebracht tussen de Europese Gemeenschap en haar lid-staten, enerzijds, en de Republiek Tunesië, anderzijds ( 24821)
commons;1996-1997;65;1997-03-20;25036;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25036;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4730-4730.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4730-4730?view=html#nl.proc.ob.d.h-tk-19961997-4730-4730.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4730-4730.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Goedkeuring van de op 20 november 1995 te Brussel tot stand gekomen Euro-Mediterrane Overeenkomst waarbij een associatie tot stand wordt gebracht tussen de Europese Gemeenschap en haar lid-staten, enerzijds, en de Staat Israël, anderzijds ( 25036)
commons;1996-1997;65;1997-03-20;23235;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23235-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732?view=html#nl.proc.ob.d.h-tk-19961997-4732-4732.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4732-4732.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Boxtel;nl.m.02556;;;de motie-Mulder-van Dam c.s. over een onderzoek naar de gang van zaken binnen de thuiszorg ( 23235, nr. 39) - motie-Van Boxtel c.s. over een eigen bijdrage voor ziekenhuisgerelateerde thuiszorg ( 23235, nr. 41)  - motie-Van Boxtel c.s. over een eigen bijdrage voor ziekenhuisgerelateerde thuiszorg ( 23235, nr. 41)
commons;1996-1997;65;1997-03-20;23235;39;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23235-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732?view=html#nl.proc.ob.d.h-tk-19961997-4732-4732.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4732-4732.html;aye;no;aye;no;;;aye;no;no;aye;no;no;aye;no;aye;no;Mulder-van Dam;nl.m.02897;;;de motie-Mulder-van Dam c.s. over een onderzoek naar de gang van zaken binnen de thuiszorg ( 23235, nr. 39)
commons;1996-1997;65;1997-03-20;23235;38;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23235-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732?view=html#nl.proc.ob.d.h-tk-19961997-4732-4732.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4732-4732.html;;;;;;;;;;;;;;;;;Marijnissen;nl.m.02529;;;de motie-Marijnissen c.s. over de eigen bijdrage voor het onderdeel kruiswerk ( 23235, nr. 38)
commons;1996-1997;65;1997-03-20;23235;37;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23235-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732?view=html#nl.proc.ob.d.h-tk-19961997-4732-4732.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4732-4732.html;no;no;no;no;;;aye;no;no;aye;no;no;no;no;aye;no;Marijnissen;nl.m.02529;;;de motie-Marijnissen c.s. over de ziekenhuisgerelateerde thuiszorg ( 23235, nr. 37)
commons;1996-1997;65;1997-03-20;25016;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25016-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732-1?view=html#nl.proc.ob.d.h-tk-19961997-4732-4732-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4732-4732-1.html;aye;no;aye;aye;;;aye;aye;no;aye;no;aye;aye;aye;aye;no;Oedayraj Singh Varma;nl.m.02532;;;de motie-Oedayraj Singh Varma c.s. over bestrijding van de criminaliteit op het gebied van milieu en flora en fauna ( 25016, nr. 21)
commons;1996-1997;65;1997-03-20;25016;19;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25016-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4732-4732-1?view=html#nl.proc.ob.d.h-tk-19961997-4732-4732-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4732-4732-1.html;aye;no;aye;no;;;aye;no;no;aye;no;no;no;no;aye;no;Gabor;nl.m.02883;;;de motie-Gabor c.s. over het streven naar 25% vrouwen in executieve functies bij de politie ( 25016, nr. 19)
commons;1996-1997;65;1997-03-20;25046;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25046-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732?view=html#nl.proc.ob.d.h-tk-19961997-4731-4732.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4731-4732.html;no;no;no;aye;;;no;aye;no;no;no;aye;aye;aye;aye;no;Hoekema;nl.m.02520;Zijlstra;nl.m.02990;de motie-Zijlstra/Hoekema over evaluatie van het convenant "Regio Groningen-Assen" ( 25046, nr. 20) - motie-Hoekema/Zijlstra over een grenscorrectie tussen Groningen en Drenthe ( 25046, nr. 21). - motie-Hoekema/Zijlstra over een grenscorrectie tussen Groningen en Drenthe ( 25046, nr. 21)
commons;1996-1997;65;1997-03-20;25046;20;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25046-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732?view=html#nl.proc.ob.d.h-tk-19961997-4731-4732.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4731-4732.html;no;no;no;aye;;;no;no;no;no;no;aye;no;no;aye;aye;Zijlstra;nl.m.02990;Hoekema;nl.m.02520;de motie-Zijlstra/Hoekema over evaluatie van het convenant "Regio Groningen-Assen" ( 25046, nr. 20)
commons;1996-1997;65;1997-03-20;25046;19;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25046-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732?view=html#nl.proc.ob.d.h-tk-19961997-4731-4732.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4731-4732.html;no;no;no;aye;;;no;no;no;no;no;aye;no;no;no;aye;Zijlstra;nl.m.02990;;;de motie-Zijlstra c.s. over een samengaan van Groningen en Drenthe ( 25046, nr. 19)
commons;1996-1997;65;1997-03-20;25046;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25046;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732?view=html#nl.proc.ob.d.h-tk-19961997-4731-4732.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4731-4732.html;aye;aye;aye;aye;;;no;aye;aye;aye;aye;aye;no;no;aye;aye;;;;;Gemeentelijke herindeling in de provincie Drenthe ( 25046)
commons;1996-1997;65;1997-03-20;25046;18;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25046-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25046-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732?view=html#nl.proc.ob.d.h-tk-19961997-4731-4732.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4731-4732.html;aye;no;aye;aye;;;aye;aye;no;aye;no;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;amendement-Verhagen c.s. (stuk nr. 18)
commons;1996-1997;65;1997-03-20;25046;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25046-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25046-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-4731-4732?view=html#nl.proc.ob.d.h-tk-19961997-4731-4732.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-4731-4732.html;aye;no;aye;no;;;aye;aye;no;no;no;no;aye;aye;aye;no;Van den Berg;nl.m.02792;;;amendement-Van den Berg (stuk nr. 10, I)
